Mut_freq	Plate	Amplicon	Cell_type	Well	Plate_Well
0.0040650406504065045	AS-198	RN_RUNX1_c	CD34	F17	AS-198_F17
0.0	AS-198	RN_RUNX1_g	CD34	F17	AS-198_F17
0.5033288948069241	AS-198	RN_SRSF2	CD34	F17	AS-198_F17
0.792147806004619	AS-198	RN_TET2a	CD34	F17	AS-198_F17
0.003419638495359062	AS-198	RN_RUNX1_c	CD34	F19	AS-198_F19
0.031073446327683617	AS-198	RN_RUNX1_g	CD34	F19	AS-198_F19
0.6701846965699209	AS-198	RN_SRSF2	CD34	F19	AS-198_F19
0.9342934293429342	AS-198	RN_TET2a	CD34	F19	AS-198_F19
0.12860892388451445	AS-198	RN_RUNX1_c	CD34	F20	AS-198_F20
0.028985507246376812	AS-198	RN_RUNX1_g	CD34	F20	AS-198_F20
0.26422764227642276	AS-198	RN_SRSF2	CD34	F20	AS-198_F20
0.23728813559322035	AS-198	RN_TET2a	CD34	F20	AS-198_F20
0.007563025210084034	AS-198	RN_RUNX1_c	CD34	G2	AS-198_G2
0.0008361204013377926	AS-198	RN_RUNX1_g	CD34	G2	AS-198_G2
0.34890965732087226	AS-198	RN_SRSF2	CD34	G2	AS-198_G2
0.7687861271676301	AS-198	RN_TET2a	CD34	G2	AS-198_G2
0.027757487216946677	AS-198	RN_RUNX1_c	CD34	G3	AS-198_G3
0.005856515373352855	AS-198	RN_RUNX1_g	CD34	G3	AS-198_G3
0.28431372549019607	AS-198	RN_SRSF2	CD34	G3	AS-198_G3
0.03511705685618729	AS-198	RN_TET2a	CD34	G3	AS-198_G3
0.01864352298296368	AS-198	RN_RUNX1_c	CD34	G4	AS-198_G4
0.029227557411273485	AS-198	RN_RUNX1_g	CD34	G4	AS-198_G4
0.4391891891891892	AS-198	RN_SRSF2	CD34	G4	AS-198_G4
0.375	AS-198	RN_TET2a	CD34	G4	AS-198_G4
0.006685017695635077	AS-198	RN_RUNX1_c	CD34	G6	AS-198_G6
0.0019029495718363464	AS-198	RN_RUNX1_g	CD34	G6	AS-198_G6
0.46534653465346537	AS-198	RN_SRSF2	CD34	G6	AS-198_G6
0.08869179600886919	AS-198	RN_TET2a	CD34	G6	AS-198_G6
0.020889910173386254	AS-198	RN_RUNX1_c	CD34	G8	AS-198_G8
0.022279348757497857	AS-198	RN_RUNX1_g	CD34	G8	AS-198_G8
0.35580524344569286	AS-198	RN_SRSF2	CD34	G8	AS-198_G8
0.15644820295983086	AS-198	RN_TET2a	CD34	G8	AS-198_G8
0.006690454950936664	AS-198	RN_RUNX1_c	CD34	G9	AS-198_G9
0.0030721966205837174	AS-198	RN_RUNX1_g	CD34	G9	AS-198_G9
0.3917748917748918	AS-198	RN_SRSF2	CD34	G9	AS-198_G9
0.3492957746478873	AS-198	RN_TET2a	CD34	G9	AS-198_G9
0.010969463385710051	AS-198	RN_RUNX1_c	CD34	G12	AS-198_G12
0.0017167381974248926	AS-198	RN_RUNX1_g	CD34	G12	AS-198_G12
0.5255972696245734	AS-198	RN_SRSF2	CD34	G12	AS-198_G12
0.22115384615384615	AS-198	RN_TET2a	CD34	G12	AS-198_G12
0.010606850982437837	AS-198	RN_RUNX1_c	CD34	G13	AS-198_G13
0.00804289544235925	AS-198	RN_RUNX1_g	CD34	G13	AS-198_G13
0.4805194805194805	AS-198	RN_SRSF2	CD34	G13	AS-198_G13
0.26135517498138494	AS-198	RN_TET2a	CD34	G13	AS-198_G13
0.058355437665782495	AS-198	RN_RUNX1_c	CD34	G18	AS-198_G18
0.06614785992217899	AS-198	RN_RUNX1_g	CD34	G18	AS-198_G18
0.885	AS-198	RN_SRSF2	CD34	G18	AS-198_G18
0.16831683168316833	AS-198	RN_TET2a	CD34	G18	AS-198_G18
0.01996476805637111	AS-198	RN_RUNX1_c	CD34	G19	AS-198_G19
0.014657980456026058	AS-198	RN_RUNX1_g	CD34	G19	AS-198_G19
0.1592356687898089	AS-198	RN_SRSF2	CD34	G19	AS-198_G19
0.3153153153153153	AS-198	RN_TET2a	CD34	G19	AS-198_G19
0.07749077490774908	AS-198	RN_RUNX1_c	CD34	G20	AS-198_G20
0.047619047619047616	AS-198	RN_RUNX1_g	CD34	G20	AS-198_G20
0.3939393939393939	AS-198	RN_SRSF2	CD34	G20	AS-198_G20
0.0189873417721519	AS-198	RN_TET2a	CD34	G20	AS-198_G20
0.028604118993135013	AS-198	RN_RUNX1_c	CD34	H2	AS-198_H2
0.040697674418604654	AS-198	RN_RUNX1_g	CD34	H2	AS-198_H2
0.7038461538461539	AS-198	RN_SRSF2	CD34	H2	AS-198_H2
0.4088050314465409	AS-198	RN_TET2a	CD34	H2	AS-198_H2
0.10647181628392484	AS-198	RN_RUNX1_c	CD34	H3	AS-198_H3
0.048	AS-198	RN_RUNX1_g	CD34	H3	AS-198_H3
0.46153846153846156	AS-198	RN_SRSF2	CD34	H3	AS-198_H3
0.17518248175182483	AS-198	RN_TET2a	CD34	H3	AS-198_H3
0.4786201940352138	AS-198	RN_RUNX1_c	CD34	H4	AS-198_H4
0.6851612903225807	AS-198	RN_RUNX1_g	CD34	H4	AS-198_H4
0.4805755395683453	AS-198	RN_SRSF2	CD34	H4	AS-198_H4
0.02493765586034913	AS-198	RN_TET2a	CD34	H4	AS-198_H4
0.004269854824935952	AS-198	RN_RUNX1_c	CD34	H6	AS-198_H6
0.007366482504604052	AS-198	RN_RUNX1_g	CD34	H6	AS-198_H6
0.5345418912297893	AS-198	RN_SRSF2	CD34	H6	AS-198_H6
0.18243243243243243	AS-198	RN_TET2a	CD34	H6	AS-198_H6
0.012791572610985704	AS-198	RN_RUNX1_c	CD34	H7	AS-198_H7
0.028680688336520075	AS-198	RN_RUNX1_g	CD34	H7	AS-198_H7
0.7802690582959642	AS-198	RN_SRSF2	CD34	H7	AS-198_H7
0.026713124274099883	AS-198	RN_TET2a	CD34	H7	AS-198_H7
0.07688808007279345	AS-198	RN_RUNX1_c	CD34	H8	AS-198_H8
0.06705539358600583	AS-198	RN_RUNX1_g	CD34	H8	AS-198_H8
0.4233576642335766	AS-198	RN_SRSF2	CD34	H8	AS-198_H8
0.30409356725146197	AS-198	RN_TET2a	CD34	H8	AS-198_H8
0.038348082595870206	AS-198	RN_RUNX1_c	CD34	H9	AS-198_H9
0.01126126126126126	AS-198	RN_RUNX1_g	CD34	H9	AS-198_H9
0.47410358565737054	AS-198	RN_SRSF2	CD34	H9	AS-198_H9
0.16666666666666666	AS-198	RN_TET2a	CD34	H9	AS-198_H9
0.009093414163681455	AS-198	RN_RUNX1_c	CD34	H12	AS-198_H12
0.011787819253438114	AS-198	RN_RUNX1_g	CD34	H12	AS-198_H12
0.4782135076252723	AS-198	RN_SRSF2	CD34	H12	AS-198_H12
0.23282442748091603	AS-198	RN_TET2a	CD34	H12	AS-198_H12
0.015728633693386392	AS-198	RN_RUNX1_c	CD34	H13	AS-198_H13
0.01814300960512273	AS-198	RN_RUNX1_g	CD34	H13	AS-198_H13
0.7288557213930348	AS-198	RN_SRSF2	CD34	H13	AS-198_H13
0.7537878787878788	AS-198	RN_TET2a	CD34	H13	AS-198_H13
0.02146690518783542	AS-198	RN_RUNX1_c	CD34	H16	AS-198_H16
0.0449438202247191	AS-198	RN_RUNX1_g	CD34	H16	AS-198_H16
0.33620689655172414	AS-198	RN_SRSF2	CD34	H16	AS-198_H16
0.20134228187919462	AS-198	RN_TET2a	CD34	H16	AS-198_H16
0.05363528009535161	AS-198	RN_RUNX1_c	CD34	H17	AS-198_H17
0.04296875	AS-198	RN_RUNX1_g	CD34	H17	AS-198_H17
0.7485380116959064	AS-198	RN_SRSF2	CD34	H17	AS-198_H17
0.27102803738317754	AS-198	RN_TET2a	CD34	H17	AS-198_H17
0.4804154944817139	AS-198	RN_RUNX1_c	CD34	H18	AS-198_H18
0.4562647754137116	AS-198	RN_RUNX1_g	CD34	H18	AS-198_H18
0.5961945031712473	AS-198	RN_SRSF2	CD34	H18	AS-198_H18
0.10880829015544041	AS-198	RN_TET2a	CD34	H18	AS-198_H18
0.007861855959567598	AS-198	RN_RUNX1_c	CD34	H19	AS-198_H19
0.04932735426008968	AS-198	RN_RUNX1_g	CD34	H19	AS-198_H19
0.4896373056994819	AS-198	RN_SRSF2	CD34	H19	AS-198_H19
0.37005163511187605	AS-198	RN_TET2a	CD34	H19	AS-198_H19
0.12066246056782334	AS-198	RN_RUNX1_c	CD34	H20	AS-198_H20
0.045234248788368334	AS-198	RN_RUNX1_g	CD34	H20	AS-198_H20
0.38114754098360654	AS-198	RN_SRSF2	CD34	H20	AS-198_H20
0.0047011417058428475	AS-198	RN_TET2a	CD34	H20	AS-198_H20
0.01497338065661047	AS-198	RN_RUNX1_c	CD34	H22	AS-198_H22
0.03531598513011153	AS-198	RN_RUNX1_g	CD34	H22	AS-198_H22
0.2222814498933902	AS-198	RN_SRSF2	CD34	H22	AS-198_H22
0.14414414414414414	AS-198	RN_TET2a	CD34	H22	AS-198_H22
0.003003003003003003	AS-198	RN_RUNX1_c	CD34	I2	AS-198_I2
0.024390243902439025	AS-198	RN_RUNX1_g	CD34	I2	AS-198_I2
0.23357664233576642	AS-198	RN_SRSF2	CD34	I2	AS-198_I2
0.6363636363636364	AS-198	RN_TET2a	CD34	I2	AS-198_I2
0.015995872033023734	AS-198	RN_RUNX1_c	CD34	I3	AS-198_I3
0.006983240223463687	AS-198	RN_RUNX1_g	CD34	I3	AS-198_I3
0.4658385093167702	AS-198	RN_SRSF2	CD34	I3	AS-198_I3
0.03202846975088968	AS-198	RN_TET2a	CD34	I3	AS-198_I3
0.022911051212938006	AS-198	RN_RUNX1_c	CD34	I4	AS-198_I4
0.018404907975460124	AS-198	RN_RUNX1_g	CD34	I4	AS-198_I4
0.9210084033613445	AS-198	RN_SRSF2	CD34	I4	AS-198_I4
0.40476190476190477	AS-198	RN_TET2a	CD34	I4	AS-198_I4
0.005909389363099146	AS-198	RN_RUNX1_c	CD34	I6	AS-198_I6
0.0113314447592068	AS-198	RN_RUNX1_g	CD34	I6	AS-198_I6
0.512987012987013	AS-198	RN_SRSF2	CD34	I6	AS-198_I6
0.2305084745762712	AS-198	RN_TET2a	CD34	I6	AS-198_I6
0.028035413153457	AS-198	RN_RUNX1_c	CD34	I8	AS-198_I8
0.07855626326963906	AS-198	RN_RUNX1_g	CD34	I8	AS-198_I8
0.31006160164271046	AS-198	RN_SRSF2	CD34	I8	AS-198_I8
0.27564102564102566	AS-198	RN_TET2a	CD34	I8	AS-198_I8
0.2934648581997534	AS-198	RN_RUNX1_c	CD34	I9	AS-198_I9
0.0364741641337386	AS-198	RN_RUNX1_g	CD34	I9	AS-198_I9
0.45323741007194246	AS-198	RN_SRSF2	CD34	I9	AS-198_I9
0.16822429906542055	AS-198	RN_TET2a	CD34	I9	AS-198_I9
0.006711409395973154	AS-198	RN_RUNX1_c	CD34	I12	AS-198_I12
0.005936675461741424	AS-198	RN_RUNX1_g	CD34	I12	AS-198_I12
0.6292834890965732	AS-198	RN_SRSF2	CD34	I12	AS-198_I12
0.8973684210526316	AS-198	RN_TET2a	CD34	I12	AS-198_I12
0.011292924637013136	AS-198	RN_RUNX1_c	CD34	I13	AS-198_I13
0.008795669824086604	AS-198	RN_RUNX1_g	CD34	I13	AS-198_I13
0.746077032810271	AS-198	RN_SRSF2	CD34	I13	AS-198_I13
0.0680379746835443	AS-198	RN_TET2a	CD34	I13	AS-198_I13
0.004331683168316832	AS-198	RN_RUNX1_c	CD34	I17	AS-198_I17
0.00361794500723589	AS-198	RN_RUNX1_g	CD34	I17	AS-198_I17
0.5066666666666667	AS-198	RN_SRSF2	CD34	I17	AS-198_I17
0.8450184501845018	AS-198	RN_TET2a	CD34	I17	AS-198_I17
0.07076350093109869	AS-198	RN_RUNX1_c	CD34	I18	AS-198_I18
0.07612456747404844	AS-198	RN_RUNX1_g	CD34	I18	AS-198_I18
0.6115702479338843	AS-198	RN_SRSF2	CD34	I18	AS-198_I18
0.2549019607843137	AS-198	RN_TET2a	CD34	I18	AS-198_I18
0.013220018885741265	AS-198	RN_RUNX1_c	CD34	I19	AS-198_I19
0.017921146953405017	AS-198	RN_RUNX1_g	CD34	I19	AS-198_I19
0.49056603773584906	AS-198	RN_SRSF2	CD34	I19	AS-198_I19
0.3592233009708738	AS-198	RN_TET2a	CD34	I19	AS-198_I19
0.10826771653543307	AS-198	RN_RUNX1_c	CD34	I20	AS-198_I20
0.005952380952380952	AS-198	RN_RUNX1_g	CD34	I20	AS-198_I20
0.45751633986928103	AS-198	RN_SRSF2	CD34	I20	AS-198_I20
0.17054263565891473	AS-198	RN_TET2a	CD34	I20	AS-198_I20
0.053551912568306013	AS-198	RN_RUNX1_c	CD34	I22	AS-198_I22
0.075	AS-198	RN_RUNX1_g	CD34	I22	AS-198_I22
0.5290322580645161	AS-198	RN_SRSF2	CD34	I22	AS-198_I22
0.24074074074074073	AS-198	RN_TET2a	CD34	I22	AS-198_I22
0.0008500510030601836	AS-198	RN_RUNX1_c	CD34	J2	AS-198_J2
0.0038314176245210726	AS-198	RN_RUNX1_g	CD34	J2	AS-198_J2
0.5342465753424658	AS-198	RN_SRSF2	CD34	J2	AS-198_J2
0.9279835390946503	AS-198	RN_TET2a	CD34	J2	AS-198_J2
0.021233569261880688	AS-198	RN_RUNX1_c	CD34	J3	AS-198_J3
0.004702194357366771	AS-198	RN_RUNX1_g	CD34	J3	AS-198_J3
0.4250614250614251	AS-198	RN_SRSF2	CD34	J3	AS-198_J3
0.3119266055045872	AS-198	RN_TET2a	CD34	J3	AS-198_J3
0.006239214124518784	AS-198	RN_RUNX1_c	CD34	J4	AS-198_J4
0.06561679790026247	AS-198	RN_RUNX1_g	CD34	J4	AS-198_J4
0.2852233676975945	AS-198	RN_SRSF2	CD34	J4	AS-198_J4
0.75	AS-198	RN_TET2a	CD34	J4	AS-198_J4
0.007407407407407408	AS-198	RN_RUNX1_c	CD34	J6	AS-198_J6
0.004905968928863451	AS-198	RN_RUNX1_g	CD34	J6	AS-198_J6
0.42338709677419356	AS-198	RN_SRSF2	CD34	J6	AS-198_J6
0.7695113056163384	AS-198	RN_TET2a	CD34	J6	AS-198_J6
0.03243490178163545	AS-198	RN_RUNX1_c	CD34	J8	AS-198_J8
0.021141649048625793	AS-198	RN_RUNX1_g	CD34	J8	AS-198_J8
0.37770897832817335	AS-198	RN_SRSF2	CD34	J8	AS-198_J8
0.835509138381201	AS-198	RN_TET2a	CD34	J8	AS-198_J8
0.009189366590088613	AS-198	RN_RUNX1_c	CD34	J9	AS-198_J9
0.01839080459770115	AS-198	RN_RUNX1_g	CD34	J9	AS-198_J9
0.3719806763285024	AS-198	RN_SRSF2	CD34	J9	AS-198_J9
0.07627906976744186	AS-198	RN_TET2a	CD34	J9	AS-198_J9
0.010311750599520384	AS-198	RN_RUNX1_c	CD34	J12	AS-198_J12
0.01138353765323993	AS-198	RN_RUNX1_g	CD34	J12	AS-198_J12
0.6150442477876106	AS-198	RN_SRSF2	CD34	J12	AS-198_J12
0.5289256198347108	AS-198	RN_TET2a	CD34	J12	AS-198_J12
0.023408239700374533	AS-198	RN_RUNX1_c	CD34	J13	AS-198_J13
0.01352657004830918	AS-198	RN_RUNX1_g	CD34	J13	AS-198_J13
0.749003984063745	AS-198	RN_SRSF2	CD34	J13	AS-198_J13
0.5648535564853556	AS-198	RN_TET2a	CD34	J13	AS-198_J13
0.004168002564924655	AS-198	RN_RUNX1_c	CD34	J16	AS-198_J16
0.030303030303030304	AS-198	RN_RUNX1_g	CD34	J16	AS-198_J16
0.7541589648798521	AS-198	RN_SRSF2	CD34	J16	AS-198_J16
0.5950413223140496	AS-198	RN_TET2a	CD34	J16	AS-198_J16
0.007963320463320463	AS-198	RN_RUNX1_c	CD34	J17	AS-198_J17
0.010619469026548672	AS-198	RN_RUNX1_g	CD34	J17	AS-198_J17
0.4457831325301205	AS-198	RN_SRSF2	CD34	J17	AS-198_J17
0.9002659574468085	AS-198	RN_TET2a	CD34	J17	AS-198_J17
0.009676218831410495	AS-198	RN_RUNX1_c	CD34	J18	AS-198_J18
0.018342820999367487	AS-198	RN_RUNX1_g	CD34	J18	AS-198_J18
0.4678111587982833	AS-198	RN_SRSF2	CD34	J18	AS-198_J18
0.15274463007159905	AS-198	RN_TET2a	CD34	J18	AS-198_J18
0.014763014763014764	AS-198	RN_RUNX1_c	CD34	J19	AS-198_J19
0.04794520547945205	AS-198	RN_RUNX1_g	CD34	J19	AS-198_J19
0.5378787878787878	AS-198	RN_SRSF2	CD34	J19	AS-198_J19
0.5826086956521739	AS-198	RN_TET2a	CD34	J19	AS-198_J19
0.034633294528521534	AS-198	RN_RUNX1_c	CD34	J20	AS-198_J20
0.0225	AS-198	RN_RUNX1_g	CD34	J20	AS-198_J20
0.224105461393597	AS-198	RN_SRSF2	CD34	J20	AS-198_J20
0.3924050632911392	AS-198	RN_TET2a	CD34	J20	AS-198_J20
0.033277870216306155	AS-198	RN_RUNX1_c	CD34	J22	AS-198_J22
0.015248796147672551	AS-198	RN_RUNX1_g	CD34	J22	AS-198_J22
0.5658198614318707	AS-198	RN_SRSF2	CD34	J22	AS-198_J22
0.5221238938053098	AS-198	RN_TET2a	CD34	J22	AS-198_J22
0.007434944237918215	AS-198	RN_RUNX1_c	CD34	K2	AS-198_K2
0.014285714285714285	AS-198	RN_RUNX1_g	CD34	K2	AS-198_K2
0.7602739726027398	AS-198	RN_SRSF2	CD34	K2	AS-198_K2
0.43410852713178294	AS-198	RN_TET2a	CD34	K2	AS-198_K2
0.004282655246252677	AS-198	RN_RUNX1_c	CD34	K6	AS-198_K6
0.003676470588235294	AS-198	RN_RUNX1_g	CD34	K6	AS-198_K6
0.3803680981595092	AS-198	RN_SRSF2	CD34	K6	AS-198_K6
0.5100671140939598	AS-198	RN_TET2a	CD34	K6	AS-198_K6
0.08982035928143713	AS-198	RN_RUNX1_c	CD34	K8	AS-198_K8
0.06583072100313479	AS-198	RN_RUNX1_g	CD34	K8	AS-198_K8
0.7576923076923077	AS-198	RN_SRSF2	CD34	K8	AS-198_K8
0.375	AS-198	RN_TET2a	CD34	K8	AS-198_K8
0.0036239607759539546	AS-198	RN_RUNX1_c	CD34	K9	AS-198_K9
0.0041876046901172526	AS-198	RN_RUNX1_g	CD34	K9	AS-198_K9
0.41511771995043373	AS-198	RN_SRSF2	CD34	K9	AS-198_K9
0.15207373271889402	AS-198	RN_TET2a	CD34	K9	AS-198_K9
0.03859649122807018	AS-198	RN_RUNX1_c	CD34	K12	AS-198_K12
0.005509641873278237	AS-198	RN_RUNX1_g	CD34	K12	AS-198_K12
0.7195121951219512	AS-198	RN_SRSF2	CD34	K12	AS-198_K12
0.2949640287769784	AS-198	RN_TET2a	CD34	K12	AS-198_K12
0.012010113780025285	AS-198	RN_RUNX1_c	CD34	K13	AS-198_K13
0.006216696269982238	AS-198	RN_RUNX1_g	CD34	K13	AS-198_K13
0.6157407407407407	AS-198	RN_SRSF2	CD34	K13	AS-198_K13
0.8407960199004975	AS-198	RN_TET2a	CD34	K13	AS-198_K13
0.0011648223645894002	AS-198	RN_RUNX1_c	CD34	K16	AS-198_K16
0.0006756756756756757	AS-198	RN_RUNX1_g	CD34	K16	AS-198_K16
0.7142857142857143	AS-198	RN_SRSF2	CD34	K16	AS-198_K16
0.37122002085505734	AS-198	RN_TET2a	CD34	K16	AS-198_K16
0.002346041055718475	AS-198	RN_RUNX1_c	CD34	K19	AS-198_K19
0.006019563581640331	AS-198	RN_RUNX1_g	CD34	K19	AS-198_K19
0.5242718446601942	AS-198	RN_SRSF2	CD34	K19	AS-198_K19
0.21266968325791855	AS-198	RN_TET2a	CD34	K19	AS-198_K19
0.031013094417643005	AS-198	RN_RUNX1_c	CD34	K20	AS-198_K20
0.010876519513755598	AS-198	RN_RUNX1_g	CD34	K20	AS-198_K20
0.5353535353535354	AS-198	RN_SRSF2	CD34	K20	AS-198_K20
0.020246478873239437	AS-198	RN_TET2a	CD34	K20	AS-198_K20
0.06648936170212766	AS-198	RN_RUNX1_c	CD34	K22	AS-198_K22
0.025210084033613446	AS-198	RN_RUNX1_g	CD34	K22	AS-198_K22
0.7096774193548387	AS-198	RN_SRSF2	CD34	K22	AS-198_K22
0.3875968992248062	AS-198	RN_TET2a	CD34	K22	AS-198_K22
0.01	AS-198	RN_RUNX1_c	CD34	L2	AS-198_L2
0.0010857763300760044	AS-198	RN_RUNX1_g	CD34	L2	AS-198_L2
0.4918032786885246	AS-198	RN_SRSF2	CD34	L2	AS-198_L2
0.49137931034482757	AS-198	RN_TET2a	CD34	L2	AS-198_L2
0.07364975450081833	AS-198	RN_RUNX1_c	CD34	L3	AS-198_L3
0.009569377990430622	AS-198	RN_RUNX1_g	CD34	L3	AS-198_L3
0.5	AS-198	RN_SRSF2	CD34	L3	AS-198_L3
0.04481792717086835	AS-198	RN_TET2a	CD34	L3	AS-198_L3
0.02262443438914027	AS-198	RN_RUNX1_c	CD34	L4	AS-198_L4
0.012165450121654502	AS-198	RN_RUNX1_g	CD34	L4	AS-198_L4
0.71875	AS-198	RN_SRSF2	CD34	L4	AS-198_L4
0.07657657657657657	AS-198	RN_TET2a	CD34	L4	AS-198_L4
0.010650437428680106	AS-198	RN_RUNX1_c	CD34	L6	AS-198_L6
0.0021019442984760903	AS-198	RN_RUNX1_g	CD34	L6	AS-198_L6
0.42080745341614906	AS-198	RN_SRSF2	CD34	L6	AS-198_L6
0.42021276595744683	AS-198	RN_TET2a	CD34	L6	AS-198_L6
0.025728987993138937	AS-198	RN_RUNX1_c	CD34	L7	AS-198_L7
0.050314465408805034	AS-198	RN_RUNX1_g	CD34	L7	AS-198_L7
0.20754716981132076	AS-198	RN_SRSF2	CD34	L7	AS-198_L7
0.22321428571428573	AS-198	RN_TET2a	CD34	L7	AS-198_L7
0.09255663430420712	AS-198	RN_RUNX1_c	CD34	L8	AS-198_L8
0.056433408577878104	AS-198	RN_RUNX1_g	CD34	L8	AS-198_L8
0.33620689655172414	AS-198	RN_SRSF2	CD34	L8	AS-198_L8
0.3680555555555556	AS-198	RN_TET2a	CD34	L8	AS-198_L8
0.022170361726954493	AS-198	RN_RUNX1_c	CD34	L9	AS-198_L9
0.0034129692832764505	AS-198	RN_RUNX1_g	CD34	L9	AS-198_L9
0.5232558139534884	AS-198	RN_SRSF2	CD34	L9	AS-198_L9
0.35714285714285715	AS-198	RN_TET2a	CD34	L9	AS-198_L9
0.014891468955073196	AS-198	RN_RUNX1_c	CD34	L12	AS-198_L12
0.00550314465408805	AS-198	RN_RUNX1_g	CD34	L12	AS-198_L12
0.6804511278195489	AS-198	RN_SRSF2	CD34	L12	AS-198_L12
0.6301115241635687	AS-198	RN_TET2a	CD34	L12	AS-198_L12
0.008113370835136304	AS-198	RN_RUNX1_c	CD34	L13	AS-198_L13
0.010067114093959731	AS-198	RN_RUNX1_g	CD34	L13	AS-198_L13
0.7873100983020554	AS-198	RN_SRSF2	CD34	L13	AS-198_L13
0.3601694915254237	AS-198	RN_TET2a	CD34	L13	AS-198_L13
0.0155096011816839	AS-198	RN_RUNX1_c	CD34	L16	AS-198_L16
0.003243243243243243	AS-198	RN_RUNX1_g	CD34	L16	AS-198_L16
0.43455497382198954	AS-198	RN_SRSF2	CD34	L16	AS-198_L16
0.6453546453546454	AS-198	RN_TET2a	CD34	L16	AS-198_L16
0.014604810996563574	AS-198	RN_RUNX1_c	CD34	L17	AS-198_L17
0.0016194331983805667	AS-198	RN_RUNX1_g	CD34	L17	AS-198_L17
0.5294117647058824	AS-198	RN_SRSF2	CD34	L17	AS-198_L17
0.4647887323943662	AS-198	RN_TET2a	CD34	L17	AS-198_L17
0.027189265536723163	AS-198	RN_RUNX1_c	CD34	L18	AS-198_L18
0.01644398766700925	AS-198	RN_RUNX1_g	CD34	L18	AS-198_L18
0.550561797752809	AS-198	RN_SRSF2	CD34	L18	AS-198_L18
0.11678832116788321	AS-198	RN_TET2a	CD34	L18	AS-198_L18
0.009722222222222222	AS-198	RN_RUNX1_c	CD34	L19	AS-198_L19
0.030726256983240222	AS-198	RN_RUNX1_g	CD34	L19	AS-198_L19
0.4658536585365854	AS-198	RN_SRSF2	CD34	L19	AS-198_L19
0.5181818181818182	AS-198	RN_TET2a	CD34	L19	AS-198_L19
0.017817723115736362	AS-198	RN_RUNX1_c	CD34	L20	AS-198_L20
0.013685239491691105	AS-198	RN_RUNX1_g	CD34	L20	AS-198_L20
0.4772727272727273	AS-198	RN_SRSF2	CD34	L20	AS-198_L20
0.2116788321167883	AS-198	RN_TET2a	CD34	L20	AS-198_L20
0.00641025641025641	AS-198	RN_RUNX1_c	CD34	L24	AS-198_L24
0.013157894736842105	AS-198	RN_RUNX1_g	CD34	L24	AS-198_L24
0.8148148148148148	AS-198	RN_SRSF2	CD34	L24	AS-198_L24
0.05504587155963303	AS-198	RN_TET2a	CD34	L24	AS-198_L24
0.02768166089965398	AS-198	RN_RUNX1_c	CD34	M2	AS-198_M2
0.014423076923076924	AS-198	RN_RUNX1_g	CD34	M2	AS-198_M2
0.5611510791366906	AS-198	RN_SRSF2	CD34	M2	AS-198_M2
0.6194690265486725	AS-198	RN_TET2a	CD34	M2	AS-198_M2
0.03387220939183987	AS-198	RN_RUNX1_c	CD34	M3	AS-198_M3
0.007725321888412017	AS-198	RN_RUNX1_g	CD34	M3	AS-198_M3
0.1471698113207547	AS-198	RN_SRSF2	CD34	M3	AS-198_M3
0.9107773851590106	AS-198	RN_TET2a	CD34	M3	AS-198_M3
0.06826923076923076	AS-198	RN_RUNX1_c	CD34	M4	AS-198_M4
0.0173841059602649	AS-198	RN_RUNX1_g	CD34	M4	AS-198_M4
0.6134453781512605	AS-198	RN_SRSF2	CD34	M4	AS-198_M4
0.4305555555555556	AS-198	RN_TET2a	CD34	M4	AS-198_M4
0.018775510204081632	AS-198	RN_RUNX1_c	CD34	M6	AS-198_M6
0.011940298507462687	AS-198	RN_RUNX1_g	CD34	M6	AS-198_M6
0.5144508670520231	AS-198	RN_SRSF2	CD34	M6	AS-198_M6
0.5986842105263158	AS-198	RN_TET2a	CD34	M6	AS-198_M6
0.011001737116386797	AS-198	RN_RUNX1_c	CD34	M7	AS-198_M7
0.03653846153846154	AS-198	RN_RUNX1_g	CD34	M7	AS-198_M7
0.8248175182481752	AS-198	RN_SRSF2	CD34	M7	AS-198_M7
0.8891891891891892	AS-198	RN_TET2a	CD34	M7	AS-198_M7
0.07524271844660194	AS-198	RN_RUNX1_c	CD34	M8	AS-198_M8
0.06744186046511629	AS-198	RN_RUNX1_g	CD34	M8	AS-198_M8
0.39361702127659576	AS-198	RN_SRSF2	CD34	M8	AS-198_M8
0.38461538461538464	AS-198	RN_TET2a	CD34	M8	AS-198_M8
0.009948269001193792	AS-198	RN_RUNX1_c	CD34	M9	AS-198_M9
0.003351206434316354	AS-198	RN_RUNX1_g	CD34	M9	AS-198_M9
0.3303370786516854	AS-198	RN_SRSF2	CD34	M9	AS-198_M9
0.3253968253968254	AS-198	RN_TET2a	CD34	M9	AS-198_M9
0.012602923878339774	AS-198	RN_RUNX1_c	CD34	M12	AS-198_M12
0.008680555555555556	AS-198	RN_RUNX1_g	CD34	M12	AS-198_M12
0.5028702640642939	AS-198	RN_SRSF2	CD34	M12	AS-198_M12
0.43956043956043955	AS-198	RN_TET2a	CD34	M12	AS-198_M12
0.018682399213372666	AS-198	RN_RUNX1_c	CD34	M13	AS-198_M13
0.0072507552870090634	AS-198	RN_RUNX1_g	CD34	M13	AS-198_M13
0.5630841121495327	AS-198	RN_SRSF2	CD34	M13	AS-198_M13
0.5529953917050692	AS-198	RN_TET2a	CD34	M13	AS-198_M13
0.027230046948356807	AS-198	RN_RUNX1_c	CD34	M16	AS-198_M16
