	Plate_Well	celltype
3408	not_seq_Mono1_K4	CD14neg_mono
3409	not_seq_Mono1_K3	CD14neg_mono
3410	not_seq_Mono1_K2	CD14neg_mono
3411	not_seq_Mono1_K1	CD14neg_mono
3412	not_seq_Mono1_L1	CD14neg_mono
3413	not_seq_Mono1_L2	CD14pos_mono
3414	not_seq_Mono1_L3	CD14neg_mono
3415	not_seq_Mono1_L4	CD14neg_mono
3416	not_seq_Mono1_L5	CD14neg_mono
3417	not_seq_Mono1_L6	CD14neg_mono
3418	not_seq_Mono1_L7	CD14neg_mono
3419	not_seq_Mono1_L8	CD14neg_mono
3420	not_seq_Mono1_L9	CD14neg_mono
3421	not_seq_Mono1_L10	CD14neg_mono
3422	not_seq_Mono1_L11	CD14neg_mono
3423	not_seq_Mono1_L12	CD14neg_mono
3424	not_seq_Mono1_K12	CD14neg_mono
3425	not_seq_Mono1_K13	CD14neg_mono
3426	not_seq_Mono1_K14	CD14neg_mono
3427	not_seq_Mono1_K15	CD14neg_mono
3428	not_seq_Mono1_K16	CD14neg_mono
3429	not_seq_Mono1_K17	CD14neg_mono
3430	not_seq_Mono1_K18	CD14pos_mono
3431	not_seq_Mono1_K19	CD14neg_mono
3432	not_seq_Mono1_K20	CD14pos_mono
3433	not_seq_Mono1_K21	CD14neg_mono
3434	not_seq_Mono1_K22	CD14neg_mono
3435	not_seq_Mono1_K23	CD14neg_mono
3436	not_seq_Mono1_K24	CD14neg_mono
3437	not_seq_Mono1_L24	CD14neg_mono
3438	not_seq_Mono1_L23	CD14pos_mono
3439	not_seq_Mono1_L22	CD14neg_mono
3440	not_seq_Mono1_L21	CD14neg_mono
3441	not_seq_Mono1_L20	CD14neg_mono
3442	not_seq_Mono1_L19	CD14neg_mono
3443	not_seq_Mono1_L18	CD14neg_mono
3444	not_seq_Mono1_L17	CD14neg_mono
3445	not_seq_Mono1_L16	CD14neg_mono
3446	not_seq_Mono1_L15	CD14neg_mono
3447	not_seq_Mono1_L14	CD14pos_mono
3448	not_seq_Mono1_L13	CD14neg_mono
3449	not_seq_Mono1_M13	NE
3450	not_seq_Mono1_M12	CD14pos_mono
3451	not_seq_Mono1_M11	CD14neg_mono
3452	not_seq_Mono1_M10	NE
3453	not_seq_Mono1_M9	CD14neg_mono
3454	not_seq_Mono1_M8	CD14neg_mono
3455	not_seq_Mono1_M7	CD14neg_mono
3456	not_seq_Mono1_M6	CD14neg_mono
3457	not_seq_Mono1_M5	CD14neg_mono
3458	not_seq_Mono1_M4	CD14pos_mono
3459	not_seq_Mono1_M3	CD14neg_mono
3460	not_seq_Mono1_M2	CD14neg_mono
3461	not_seq_Mono1_M1	CD14neg_mono
3462	not_seq_Mono1_N1	CD14neg_mono
3463	not_seq_Mono1_N2	CD14pos_mono
3464	not_seq_Mono1_N3	CD14neg_mono
3465	not_seq_Mono1_N4	CD14neg_mono
3466	not_seq_Mono1_N5	CD14neg_mono
3467	not_seq_Mono1_N6	CD14pos_mono
3468	not_seq_Mono1_N7	CD14neg_mono
3469	not_seq_Mono1_N8	CD14neg_mono
3470	not_seq_Mono1_N9	CD14neg_mono
3471	not_seq_Mono1_N10	CD14neg_mono
3472	not_seq_Mono1_N11	CD14neg_mono
3473	not_seq_Mono1_N12	CD14neg_mono
3474	not_seq_Mono1_N13	CD14pos_mono
3475	not_seq_Mono1_N14	CD14neg_mono
3476	not_seq_Mono1_M14	CD14neg_mono
3477	not_seq_Mono1_M15	CD14neg_mono
3478	not_seq_Mono1_M16	CD14neg_mono
3479	not_seq_Mono1_M17	CD14neg_mono
3480	not_seq_Mono1_M18	CD14neg_mono
3481	not_seq_Mono1_M19	CD14neg_mono
3482	not_seq_Mono1_M20	CD14pos_mono
3483	not_seq_Mono1_M21	CD14neg_mono
3484	not_seq_Mono1_M22	CD14neg_mono
3485	not_seq_Mono1_M23	CD14neg_mono
3486	not_seq_Mono1_M24	CD14neg_mono
3487	not_seq_Mono1_N24	CD14neg_mono
3488	not_seq_Mono1_N23	CD14pos_mono
3489	not_seq_Mono1_N22	CD14neg_mono
3490	not_seq_Mono1_N21	CD14neg_mono
3491	not_seq_Mono1_N20	CD14neg_mono
3492	not_seq_Mono1_N19	CD14neg_mono
3493	not_seq_Mono1_N18	CD14neg_mono
3494	not_seq_Mono1_N17	CD14neg_mono
3495	not_seq_Mono1_N16	CD14neg_mono
3496	not_seq_Mono1_N15	CD14pos_mono
3497	not_seq_Mono1_O15	CD14pos_mono
3498	not_seq_Mono1_O14	CD14neg_mono
3499	not_seq_Mono1_O13	CD14neg_mono
3500	not_seq_Mono1_O12	CD14neg_mono
3501	not_seq_Mono1_O11	CD14neg_mono
3502	not_seq_Mono1_O10	CD14neg_mono
3503	not_seq_Mono1_O9	CD14neg_mono
3504	not_seq_Mono1_O8	CD14neg_mono
3505	not_seq_Mono1_O7	CD14neg_mono
3506	not_seq_Mono1_O6	CD14neg_mono
3507	not_seq_Mono1_O5	CD14neg_mono
3508	not_seq_Mono1_O4	CD14neg_mono
3509	not_seq_Mono1_O3	CD14neg_mono
3510	not_seq_Mono1_O2	NE
3511	not_seq_Mono1_O1	CD14neg_mono
3512	not_seq_Mono1_P1	CD14neg_mono
3513	not_seq_Mono1_P2	CD14neg_mono
3514	not_seq_Mono1_P3	CD14pos_mono
3515	not_seq_Mono1_P4	CD14neg_mono
3516	not_seq_Mono1_P5	CD14neg_mono
3517	not_seq_Mono1_P6	CD14neg_mono
3518	not_seq_Mono1_P7	CD14neg_mono
3519	not_seq_Mono1_P8	CD14neg_mono
3520	not_seq_Mono1_P9	CD14pos_mono
3521	not_seq_Mono1_P10	CD14neg_mono
3522	not_seq_Mono1_P11	CD14pos_mono
3523	not_seq_Mono1_P12	CD14neg_mono
3524	not_seq_Mono1_P13	CD14neg_mono
3525	not_seq_Mono1_P14	CD14neg_mono
3526	not_seq_Mono1_P15	CD14neg_mono
3527	not_seq_Mono1_P16	CD14neg_mono
3528	not_seq_Mono1_O16	CD14neg_mono
3529	not_seq_Mono1_O17	CD14neg_mono
3530	not_seq_Mono1_O18	CD14pos_mono
3531	not_seq_Mono1_O19	CD14neg_mono
3532	not_seq_Mono1_O20	CD14neg_mono
3533	not_seq_Mono1_O21	CD14neg_mono
3534	not_seq_Mono1_O22	CD14neg_mono
3535	not_seq_Mono1_O23	CD14neg_mono
3536	not_seq_Mono1_O24	CD14neg_mono
3537	not_seq_Mono1_P24	CD14neg_mono
3538	not_seq_Mono1_P23	NE
3539	not_seq_Mono1_P22	CD14pos_mono
3540	not_seq_Mono1_P21	CD14neg_mono
3541	not_seq_Mono1_P20	CD14neg_mono
3542	not_seq_Mono1_P19	CD14neg_mono
3543	not_seq_Mono1_P18	CD14neg_mono
3544	not_seq_Mono1_P17	CD14neg_mono
3545	AS-187_A2	CD14neg_mono
3546	AS-187_A3	CD14neg_mono
3547	AS-187_A4	CD14neg_mono
3548	AS-187_A5	CD14neg_mono
3549	AS-187_A6	CD14neg_mono
3550	AS-187_A7	CD14neg_mono
3551	AS-187_A8	CD14neg_mono
3552	AS-187_A9	CD14neg_mono
3553	AS-187_A10	CD14neg_mono
3554	AS-187_A11	CD14neg_mono
3555	AS-187_A12	CD14neg_mono
3556	AS-187_A13	CD14pos_mono
3557	AS-187_A14	CD14neg_mono
3558	AS-187_A15	CD14neg_mono
3559	AS-187_A16	CD14neg_mono
3560	AS-187_A17	CD14neg_mono
3561	AS-187_A18	CD14neg_mono
3562	AS-187_A19	CD14neg_mono
3563	AS-187_A20	CD14neg_mono
3564	AS-187_A21	NE
3565	AS-187_A22	CD14neg_mono
3566	AS-187_A23	CD14neg_mono
3567	AS-187_A24	CD14neg_mono
3568	AS-187_B24	NE
3569	AS-187_B23	CD14neg_mono
3570	AS-187_B22	CD14neg_mono
3571	AS-187_B21	CD14pos_mono
3572	AS-187_B20	CD14neg_mono
3573	AS-187_B19	CD14neg_mono
3574	AS-187_B18	CD14pos_mono
3575	AS-187_B17	CD14neg_mono
3576	AS-187_B16	CD14neg_mono
3577	AS-187_B15	CD14neg_mono
3578	AS-187_B14	CD14neg_mono
3579	AS-187_B13	CD14neg_mono
3580	AS-187_B12	CD14neg_mono
3581	AS-187_B11	CD14neg_mono
3582	AS-187_B10	CD14neg_mono
3583	AS-187_B9	CD14neg_mono
3584	AS-187_B8	CD14neg_mono
3585	AS-187_B7	CD14neg_mono
3586	AS-187_B6	CD14neg_mono
3587	AS-187_B5	CD14neg_mono
3588	AS-187_B4	CD14neg_mono
3589	AS-187_B3	CD14neg_mono
3590	AS-187_C2	CD14neg_mono
3591	AS-187_C1	CD14neg_mono
3592	AS-187_B1	CD14neg_mono
3593	AS-187_D1	CD14neg_mono
3594	AS-187_D2	CD14neg_mono
3595	AS-187_D3	CD14neg_mono
3596	AS-187_D4	CD14neg_mono
3597	AS-187_C4	CD14neg_mono
3598	AS-187_C5	CD14neg_mono
3599	AS-187_C6	CD14pos_mono
3600	AS-187_C7	NE
3601	AS-187_C8	CD14pos_mono
3602	AS-187_C9	CD14neg_mono
3603	AS-187_C10	CD14neg_mono
3604	AS-187_C11	CD14neg_mono
3605	AS-187_C12	CD14neg_mono
3606	AS-187_C13	CD14neg_mono
3607	AS-187_C14	CD14neg_mono
3608	AS-187_C15	CD14neg_mono
3609	AS-187_C16	CD14neg_mono
3610	AS-187_C17	CD14neg_mono
3611	AS-187_C18	CD14neg_mono
3612	AS-187_C19	CD14neg_mono
3613	AS-187_C20	CD14neg_mono
3614	AS-187_C21	CD14neg_mono
3615	AS-187_C22	CD14neg_mono
3616	AS-187_C23	CD14pos_mono
3617	AS-187_C24	CD14neg_mono
3618	AS-187_D24	CD14neg_mono
3619	AS-187_D23	CD14pos_mono
3620	AS-187_D22	CD14neg_mono
3621	AS-187_D21	CD14neg_mono
3622	AS-187_D20	CD14neg_mono
3623	AS-187_D19	CD14neg_mono
3624	AS-187_D18	CD14neg_mono
3625	AS-187_D17	CD14neg_mono
3626	AS-187_D16	NE
3627	AS-187_D15	CD14neg_mono
3628	AS-187_D14	CD14neg_mono
3629	AS-187_D13	CD14neg_mono
3630	AS-187_D12	CD14neg_mono
3631	AS-187_D11	CD14neg_mono
3632	AS-187_D10	CD14neg_mono
3633	AS-187_D9	CD14neg_mono
3634	AS-187_D8	CD14neg_mono
3635	AS-187_D7	CD14neg_mono
3636	AS-187_D6	CD14neg_mono
3637	AS-187_D5	CD14neg_mono
3638	AS-187_E5	CD14neg_mono
3639	AS-187_E4	CD14pos_mono
3640	AS-187_E3	CD14neg_mono
3641	AS-187_E2	CD14neg_mono
3642	AS-187_E1	CD14neg_mono
3643	AS-187_F1	NE
3644	AS-187_F2	CD14neg_mono
3645	AS-187_F3	CD14neg_mono
3646	AS-187_F4	CD14neg_mono
3647	AS-187_F5	CD14pos_mono
3648	AS-187_F6	CD14pos_mono
3649	AS-187_E6	CD14neg_mono
3650	AS-187_E7	CD14neg_mono
3651	AS-187_E8	CD14neg_mono
3652	AS-187_E9	CD14neg_mono
3653	AS-187_E10	CD14neg_mono
3654	AS-187_E11	CD14neg_mono
3655	AS-187_E12	CD14neg_mono
3656	AS-187_E13	CD14neg_mono
3657	AS-187_E14	CD14neg_mono
3658	AS-187_E15	CD14neg_mono
3659	AS-187_E16	CD14neg_mono
3660	AS-187_E17	CD14neg_mono
3661	AS-187_E18	CD14neg_mono
3662	AS-187_E19	CD14neg_mono
3663	AS-187_E20	CD14neg_mono
3664	AS-187_E21	CD14neg_mono
3665	AS-187_E22	CD14neg_mono
3666	AS-187_E23	CD14neg_mono
3667	AS-187_E24	CD14pos_mono
3668	AS-187_F24	CD14neg_mono
3669	AS-187_F23	CD14pos_mono
3670	AS-187_F22	CD14neg_mono
3671	AS-187_F21	CD14neg_mono
3672	AS-187_F20	CD14neg_mono
3673	AS-187_F19	CD14neg_mono
3674	AS-187_F18	CD14neg_mono
3675	AS-187_F17	CD14neg_mono
3676	AS-187_F16	CD14neg_mono
3677	AS-187_F15	CD14neg_mono
3678	AS-187_F14	CD14neg_mono
3679	AS-187_F13	CD14neg_mono
3680	AS-187_F12	CD14neg_mono
3681	AS-187_F11	CD14neg_mono
3682	AS-187_F10	CD14neg_mono
3683	AS-187_F9	CD14neg_mono
3684	AS-187_F8	CD14neg_mono
3685	AS-187_F7	CD14pos_mono
3686	AS-187_G7	CD14neg_mono
3687	AS-187_G6	CD14neg_mono
3688	AS-187_G5	CD14neg_mono
3689	AS-187_G4	CD14neg_mono
3690	AS-187_G3	CD14neg_mono
3691	AS-187_G2	CD14pos_mono
3692	AS-187_G1	CD14neg_mono
3693	AS-187_H1	CD14neg_mono
3694	AS-187_H2	CD14neg_mono
3695	AS-187_H3	CD14neg_mono
3696	AS-187_H4	CD14pos_mono
3697	AS-187_H5	CD14neg_mono
3698	AS-187_H6	CD14neg_mono
3699	AS-187_H7	CD14neg_mono
3700	AS-187_H8	CD14neg_mono
3701	AS-187_G8	CD14neg_mono
3702	AS-187_G9	CD14neg_mono
3703	AS-187_G10	CD14neg_mono
3704	AS-187_G11	CD14neg_mono
3705	AS-187_G12	CD14neg_mono
3706	AS-187_G13	CD14neg_mono
3707	AS-187_G14	CD14neg_mono
3708	AS-187_G15	CD14neg_mono
3709	AS-187_G16	CD14neg_mono
3710	AS-187_G17	CD14neg_mono
3711	AS-187_G18	CD14neg_mono
3712	AS-187_G19	CD14pos_mono
3713	AS-187_G20	CD14neg_mono
3714	AS-187_G21	CD14neg_mono
3715	AS-187_G22	CD14neg_mono
3716	AS-187_G23	CD14neg_mono
3717	AS-187_G24	CD14neg_mono
3718	AS-187_H24	CD14neg_mono
3719	AS-187_H23	CD14neg_mono
3720	AS-187_H22	CD14neg_mono
3721	AS-187_H21	CD14neg_mono
3722	AS-187_H20	CD14neg_mono
3723	AS-187_H19	CD14neg_mono
3724	AS-187_H18	CD14neg_mono
3725	AS-187_H17	CD14neg_mono
3726	AS-187_H16	CD14neg_mono
3727	AS-187_H15	CD14neg_mono
3728	AS-187_H14	CD14neg_mono
3729	AS-187_H13	CD14neg_mono
3730	AS-187_H12	CD14neg_mono
3731	AS-187_H11	CD14neg_mono
3732	AS-187_H10	CD14neg_mono
3733	AS-187_H9	CD14neg_mono
3734	AS-187_I9	CD14neg_mono
3735	AS-187_I8	CD14neg_mono
3736	AS-187_I7	CD14neg_mono
3737	AS-187_I6	CD14neg_mono
3738	AS-187_I5	CD14neg_mono
3739	AS-187_I4	CD14neg_mono
3740	AS-187_I3	CD14neg_mono
3741	AS-187_I2	CD14neg_mono
3742	AS-187_I1	CD14neg_mono
3743	AS-187_J1	CD14neg_mono
3744	AS-187_J2	CD14neg_mono
3745	AS-187_J3	CD14neg_mono
3746	AS-187_J4	CD14neg_mono
3747	AS-187_J5	CD14pos_mono
3748	AS-187_J6	CD14neg_mono
3749	AS-187_J7	CD14neg_mono
3750	AS-187_J8	CD14neg_mono
3751	AS-187_J9	CD14pos_mono
3752	AS-187_J10	CD14pos_mono
3753	AS-187_I10	CD14neg_mono
3754	AS-187_I11	CD14neg_mono
3755	AS-187_I12	CD14neg_mono
3756	AS-187_I13	CD14neg_mono
3757	AS-187_I14	CD14neg_mono
3758	AS-187_I15	CD14pos_mono
3759	AS-187_I16	CD14neg_mono
3760	AS-187_I17	CD14neg_mono
3761	AS-187_I18	CD14pos_mono
3762	AS-187_I19	CD14neg_mono
3763	AS-187_I20	CD14neg_mono
3764	AS-187_I21	CD14neg_mono
3765	AS-187_I22	CD14neg_mono
3766	AS-187_I23	CD14neg_mono
3767	AS-187_I24	CD14neg_mono
3768	AS-187_J24	CD14neg_mono
3769	AS-187_J23	CD14neg_mono
3770	AS-187_J22	CD14neg_mono
3771	AS-187_J21	CD14neg_mono
3772	AS-187_J20	CD14pos_mono
3773	AS-187_J19	CD14neg_mono
3774	AS-187_J18	CD14neg_mono
3775	AS-187_J17	CD14neg_mono
3776	AS-187_J16	CD14neg_mono
3777	AS-187_J15	CD14neg_mono
3778	AS-187_J14	CD14neg_mono
3779	AS-187_J13	CD14neg_mono
3780	AS-187_J12	CD14neg_mono
3781	AS-187_J11	CD14neg_mono
3782	AS-187_K11	CD14pos_mono
3783	AS-187_K10	CD14neg_mono
3784	AS-187_K9	CD14neg_mono
3785	AS-187_K8	CD14neg_mono
3786	AS-187_K7	CD14neg_mono
3787	AS-187_K6	CD14neg_mono
3788	AS-187_K5	CD14neg_mono
3789	AS-187_K4	CD14neg_mono
3790	AS-187_K3	CD14neg_mono
3791	AS-187_K2	CD14neg_mono
3792	AS-187_K1	CD14neg_mono
3793	AS-187_L1	CD14neg_mono
3794	AS-187_L2	CD14neg_mono
3795	AS-187_L3	CD14neg_mono
3796	AS-187_L4	CD14neg_mono
3797	AS-187_L5	CD14neg_mono
3798	AS-187_L6	CD14neg_mono
3799	AS-187_L7	NE
3800	AS-187_L8	CD14pos_mono
3801	AS-187_L9	CD14neg_mono
3802	AS-187_L10	CD14neg_mono
3803	AS-187_L11	CD14neg_mono
3804	AS-187_L12	CD14neg_mono
3805	AS-187_K12	CD14neg_mono
3806	AS-187_K13	CD14neg_mono
3807	AS-187_K14	CD14neg_mono
3808	AS-187_K15	CD14neg_mono
3809	AS-187_K16	CD14neg_mono
3810	AS-187_K17	CD14neg_mono
3811	AS-187_K18	CD14neg_mono
3812	AS-187_K19	CD14neg_mono
3813	AS-187_K20	CD14neg_mono
3814	AS-187_K21	CD14neg_mono
3815	AS-187_K22	CD14neg_mono
3816	AS-187_K23	CD14neg_mono
3817	AS-187_K24	NE
3818	AS-187_L24	CD14neg_mono
3819	AS-187_L23	CD14neg_mono
3820	AS-187_L22	CD14neg_mono
3821	AS-187_L21	CD14neg_mono
3822	AS-187_L20	CD14neg_mono
3823	AS-187_L19	CD14neg_mono
3824	AS-187_L18	CD14neg_mono
3825	AS-187_L17	CD14pos_mono
3826	AS-187_L16	CD14neg_mono
3827	AS-187_L15	CD14neg_mono
3828	AS-187_L14	CD14neg_mono
3829	AS-187_L13	CD14neg_mono
3830	AS-187_M13	CD14neg_mono
3831	AS-187_M12	CD14neg_mono
3832	AS-187_M11	CD14neg_mono
3833	AS-187_M10	CD14neg_mono
3834	AS-187_M9	CD14neg_mono
3835	AS-187_M8	CD14neg_mono
3836	AS-187_M7	CD14neg_mono
3837	AS-187_M6	CD14neg_mono
3838	AS-187_M5	CD14neg_mono
3839	AS-187_M4	CD14neg_mono
3840	AS-187_M3	CD14neg_mono
3841	AS-187_M2	CD14neg_mono
3842	AS-187_M1	CD14neg_mono
3843	AS-187_N1	CD14neg_mono
3844	AS-187_N2	CD14pos_mono
3845	AS-187_N3	CD14neg_mono
3846	AS-187_N4	CD14neg_mono
3847	AS-187_N5	CD14neg_mono
3848	AS-187_N6	CD14neg_mono
3849	AS-187_N7	CD14neg_mono
3850	AS-187_N8	CD14neg_mono
3851	AS-187_N9	CD14neg_mono
3852	AS-187_N10	CD14neg_mono
3853	AS-187_N11	CD14neg_mono
3854	AS-187_N12	CD14neg_mono
3855	AS-187_N13	CD14neg_mono
3856	AS-187_N14	CD14neg_mono
3857	AS-187_M14	CD14neg_mono
3858	AS-187_M15	CD14neg_mono
3859	AS-187_M16	CD14pos_mono
3860	AS-187_M17	CD14neg_mono
3861	AS-187_M18	CD14neg_mono
3862	AS-187_M19	CD14neg_mono
3863	AS-187_M20	CD14neg_mono
3864	AS-187_M21	CD14neg_mono
3865	AS-187_M22	CD14pos_mono
3866	AS-187_M23	CD14neg_mono
3867	AS-187_M24	CD14neg_mono
3868	AS-187_N24	CD14pos_mono
3869	AS-187_N23	CD14neg_mono
3870	AS-187_N22	CD14neg_mono
3871	AS-187_N21	CD14neg_mono
3872	AS-187_N20	CD14neg_mono
3873	AS-187_N19	CD14neg_mono
3874	AS-187_N18	CD14neg_mono
3875	AS-187_N17	CD14neg_mono
3876	AS-187_N16	CD14pos_mono
3877	AS-187_N15	CD14neg_mono
3878	AS-187_O15	CD14neg_mono
3879	AS-187_O14	CD14neg_mono
3880	AS-187_O13	CD14neg_mono
3881	AS-187_O12	CD14neg_mono
3882	AS-187_O11	CD14neg_mono
3883	AS-187_O10	CD14neg_mono
3884	AS-187_O9	CD14neg_mono
3885	AS-187_O8	CD14neg_mono
3886	AS-187_O7	CD14neg_mono
3887	AS-187_O6	CD14neg_mono
3888	AS-187_O5	CD14neg_mono
3889	AS-187_O4	CD14neg_mono
3890	AS-187_O3	CD14neg_mono
3891	AS-187_O2	CD14neg_mono
3892	AS-187_O1	CD14neg_mono
3893	AS-187_P1	CD14neg_mono
3894	AS-187_P2	CD14neg_mono
3895	AS-187_P3	CD14neg_mono
3896	AS-187_P4	CD14neg_mono
3897	AS-187_P5	CD14neg_mono
3898	AS-187_P6	CD14neg_mono
3899	AS-187_P7	CD14neg_mono
3900	AS-187_P8	CD14neg_mono
3901	AS-187_P9	CD14neg_mono
3902	AS-187_P10	CD14neg_mono
3903	AS-187_P11	CD14neg_mono
3904	AS-187_P12	CD14neg_mono
3905	AS-187_P13	CD14neg_mono
3906	AS-187_P14	CD14neg_mono
3907	AS-187_P15	CD14neg_mono
3908	AS-187_P16	CD14neg_mono
3909	AS-187_O16	CD14neg_mono
3910	AS-187_O17	CD14neg_mono
3911	AS-187_O18	CD14neg_mono
3912	AS-187_O19	CD14neg_mono
3913	AS-187_O20	CD14neg_mono
3914	AS-187_O21	CD14neg_mono
3915	AS-187_O22	CD14neg_mono
3916	AS-187_O23	CD14neg_mono
3917	AS-187_O24	CD14neg_mono
3918	AS-187_P24	CD14pos_mono
3919	AS-187_P23	CD14neg_mono
3920	AS-187_P22	CD14neg_mono
3921	AS-187_P21	CD14neg_mono
3922	AS-187_P20	CD14neg_mono
3923	AS-187_P19	CD14neg_mono
3924	AS-187_P18	CD14neg_mono
3925	AS-187_P17	CD14neg_mono
3926	AS-193_A2	CD14neg_mono
3927	AS-193_A3	CD14neg_mono
3928	AS-193_A4	CD14neg_mono
3929	AS-193_A5	CD14neg_mono
3930	AS-193_A6	CD14neg_mono
3931	AS-193_A7	CD14neg_mono
3932	AS-193_A8	CD14neg_mono
3933	AS-193_A9	CD14neg_mono
3934	AS-193_A10	CD14neg_mono
3935	AS-193_A11	CD14neg_mono
3936	AS-193_A12	CD14neg_mono
3937	AS-193_A13	CD14neg_mono
3938	AS-193_A14	CD14neg_mono
3939	AS-193_A15	CD14neg_mono
3940	AS-193_A16	CD14neg_mono
3941	AS-193_A17	CD14pos_mono
3942	AS-193_A18	CD14neg_mono
3943	AS-193_A19	CD14neg_mono
3944	AS-193_A20	NE
3945	AS-193_A21	CD14neg_mono
3946	AS-193_A22	CD14neg_mono
3947	AS-193_A23	CD14neg_mono
3948	AS-193_A24	CD14neg_mono
3949	AS-193_B24	CD14neg_mono
3950	AS-193_B23	CD14neg_mono
3951	AS-193_B22	CD14pos_mono
3952	AS-193_B21	CD14neg_mono
3953	AS-193_B20	CD14neg_mono
3954	AS-193_B19	CD14neg_mono
3955	AS-193_B18	CD14neg_mono
3956	AS-193_B17	CD14neg_mono
3957	AS-193_B16	CD14neg_mono
3958	AS-193_B15	CD14neg_mono
3959	AS-193_B14	CD14neg_mono
3960	AS-193_B13	CD14neg_mono
3961	AS-193_B12	CD14neg_mono
3962	AS-193_B11	CD14neg_mono
3963	AS-193_B10	CD14neg_mono
3964	AS-193_B9	CD14pos_mono
3965	AS-193_B8	CD14neg_mono
3966	AS-193_B7	CD14neg_mono
3967	AS-193_B6	CD14neg_mono
3968	AS-193_B5	NE
3969	AS-193_B4	CD14pos_mono
3970	AS-193_B3	CD14neg_mono
3971	AS-193_C2	CD14neg_mono
3972	AS-193_C1	CD14neg_mono
3973	AS-193_B1	CD14neg_mono
3974	AS-193_D1	CD14neg_mono
3975	AS-193_D2	CD14neg_mono
3976	AS-193_D3	CD14neg_mono
3977	AS-193_D4	CD14pos_mono
3978	AS-193_C4	CD14neg_mono
3979	AS-193_C5	CD14neg_mono
3980	AS-193_C6	CD14neg_mono
3981	AS-193_C7	CD14neg_mono
3982	AS-193_C8	CD14neg_mono
3983	AS-193_C9	CD14neg_mono
3984	AS-193_C10	CD14neg_mono
3985	AS-193_C11	CD14neg_mono
3986	AS-193_C12	CD14pos_mono
3987	AS-193_C13	CD14neg_mono
3988	AS-193_C14	CD14neg_mono
3989	AS-193_C15	CD14neg_mono
3990	AS-193_C16	CD14neg_mono
3991	AS-193_C17	CD14neg_mono
3992	AS-193_C18	CD14neg_mono
3993	AS-193_C19	CD14neg_mono
3994	AS-193_C20	CD14neg_mono
3995	AS-193_C21	CD14neg_mono
3996	AS-193_C22	CD14neg_mono
3997	AS-193_C23	CD14neg_mono
3998	AS-193_C24	CD14pos_mono
3999	AS-193_D24	CD14neg_mono
4000	AS-193_D23	CD14neg_mono
4001	AS-193_D22	CD14neg_mono
4002	AS-193_D21	CD14neg_mono
4003	AS-193_D20	CD14neg_mono
4004	AS-193_D19	CD14pos_mono
4005	AS-193_D18	CD14neg_mono
4006	AS-193_D17	CD14neg_mono
4007	AS-193_D16	CD14neg_mono
4008	AS-193_D15	CD14neg_mono
4009	AS-193_D14	CD14neg_mono
4010	AS-193_D13	CD14pos_mono
4011	AS-193_D12	CD14neg_mono
4012	AS-193_D11	CD14pos_mono
4013	AS-193_D10	CD14neg_mono
4014	AS-193_D9	CD14neg_mono
4015	AS-193_D8	CD14neg_mono
4016	AS-193_D7	CD14neg_mono
4017	AS-193_D6	CD14neg_mono
4018	AS-193_D5	CD14neg_mono
4019	AS-193_E5	CD14neg_mono
4020	AS-193_E4	CD14neg_mono
4021	AS-193_E3	CD14neg_mono
4022	AS-193_E2	CD14neg_mono
4023	AS-193_E1	CD14neg_mono
4024	AS-193_F1	CD14neg_mono
4025	AS-193_F2	CD14neg_mono
4026	AS-193_F3	CD14neg_mono
4027	AS-193_F4	CD14neg_mono
4028	AS-193_F5	CD14neg_mono
4029	AS-193_F6	CD14neg_mono
4030	AS-193_E6	CD14neg_mono
4031	AS-193_E7	CD14neg_mono
4032	AS-193_E8	CD14neg_mono
4033	AS-193_E9	CD14neg_mono
4034	AS-193_E10	CD14neg_mono
4035	AS-193_E11	CD14pos_mono
4036	AS-193_E12	CD14neg_mono
4037	AS-193_E13	CD14neg_mono
4038	AS-193_E14	CD14neg_mono
4039	AS-193_E15	CD14neg_mono
4040	AS-193_E16	CD14neg_mono
4041	AS-193_E17	CD14neg_mono
4042	AS-193_E18	CD14neg_mono
4043	AS-193_E19	CD14neg_mono
4044	AS-193_E20	CD14neg_mono
4045	AS-193_E21	CD14neg_mono
4046	AS-193_E22	CD14neg_mono
4047	AS-193_E23	CD14neg_mono
4048	AS-193_E24	CD14neg_mono
4049	AS-193_F24	CD14neg_mono
4050	AS-193_F23	CD14neg_mono
4051	AS-193_F22	CD14neg_mono
4052	AS-193_F21	CD14pos_mono
4053	AS-193_F20	CD14neg_mono
4054	AS-193_F19	CD14neg_mono
4055	AS-193_F18	CD14neg_mono
4056	AS-193_F17	CD14neg_mono
4057	AS-193_F16	CD14neg_mono
4058	AS-193_F15	CD14neg_mono
4059	AS-193_F14	CD14neg_mono
4060	AS-193_F13	CD14neg_mono
4061	AS-193_F12	CD14neg_mono
4062	AS-193_F11	CD14neg_mono
4063	AS-193_F10	CD14neg_mono
4064	AS-193_F9	CD14neg_mono
4065	AS-193_F8	CD14neg_mono
4066	AS-193_F7	CD14neg_mono
4067	AS-193_G7	CD14neg_mono
4068	AS-193_G6	CD14neg_mono
4069	AS-193_G5	CD14neg_mono
4070	AS-193_G4	CD14neg_mono
4071	AS-193_G3	CD14neg_mono
4072	AS-193_G2	CD14pos_mono
4073	AS-193_G1	CD14pos_mono
4074	AS-193_H1	CD14neg_mono
4075	AS-193_H2	CD14neg_mono
4076	AS-193_H3	CD14neg_mono
