	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	IL1RAP_neg	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	gmp2	mep	unassigned	celltype	Colour	mds_sc1	mds_sc2
737	125569.8	94329.92	87240.0	42692.64	84439.58	33135.0	583.9728032162207	281.9761110051566	111.28424091029575	363.61014788688584	1580.0152821970069	145.6823427618889	-81.28286927358414	5369.300257249958	83551.6	P10	AS-197	AS-197_P10	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
738	116116.195	90662.9	83935.0	29740.08	79277.84	24585.0	441.73727871912456	650.1298169003802	344.5013717595044	97.03424556184831	1328.06880004644	190.804385152523	80.20065269131726	9929.892714267737	83769.1	P11	AS-197	AS-197_P11	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
739	124962.3	93797.23	87311.0	41130.12	78128.28	34501.0	588.463727347771	127.92577085023208	489.3799106208876	442.63119292733995	2911.305508984635	209.16859223554607	-597.8567389352106	3938.2409679433035	84009.2	P12	AS-197	AS-197_P12	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
740	105742.8	91988.58	75335.0	33638.55	79600.51	27695.0	669.0402068452169	770.3720741761257	520.8408825583892	137.58304029368006	1644.425286368094	3686.132480260727	-479.1455629155609	3943.938193994969	84260.2	P13	AS-197	AS-197_P13	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
741	144165.6	102774.25	91930.0	48704.34	87657.91	36413.0	963.675226361015	286.69705842557926	323.15166369167133	307.16336297860806	1676.0700717077734	243.72473081692397	-427.40014697715685	4664.89355553326	84564.6	P14	AS-197	AS-197_P14	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
742	154555.2	116589.32	86877.0	74866.98	97090.77	50535.0	956.2536045144489	504.2502633579332	142.3245617238398	929.6712242032158	3105.1539395679183	518.6839543492385	-511.0475165647328	7534.869296057245	84817.5	P15	AS-197	AS-197_P15	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
743	153135.89	104636.69	95912.0	51135.12	85250.35	39310.0	423.0920510257873	418.047870200665	929.2505924758573	316.84654639451367	2700.9161129001845	4083.2829889123823	-549.413977621666	2911.79561319388	85023.3	P16	AS-197	AS-197_P16	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
744	129534.3	94952.8	89404.0	36606.12	84418.99	28418.0	779.4326158582745	-529.5876135446533	865.1878626793558	152.89536532989578	2592.9196997424633	5590.849091266051	112.86524380976175	3660.3170486336753	85260.0	O16	AS-197	AS-197_O16	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
745	146393.1	97614.266	98285.0	49333.35	88590.516	36495.0	655.8802606379397	-5.772252932819072	48.59356877910693	277.2913595297307	3496.7430520906514	6280.54239337377	-217.08308311436392	6535.91932286788	85464.3	O17	AS-197	AS-197_O17	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
746	162801.0	102660.75	103928.0	64423.5	86918.34	48575.0	576.5682711367826	214.71911798020437	65.24752370999778	288.39183601432893	2975.503478145995	5569.301586408465	-346.41258529103396	6398.445757872685	85711.6	O18	AS-197	AS-197_O18	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
747	137168.1	101715.91	88378.0	51222.992	89150.18	37655.0	842.7450157999956	16.0951798661838	239.47758855613316	288.85588098168637	2719.5987268816843	5433.9142395607	236.98717403493222	2965.2574560382914	85908.2	O19	AS-197	AS-197_O19	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
748	140842.8	99183.06	93063.0	50389.53	80931.484	40804.0	6699.8354361029005	704.2297285899408	54.27419612862582	598.5663428767635	470.70095573935635	5717.885765049105	-443.9413463636276	2399.3653555646115	86102.0	O20	AS-197	AS-197_O20	True	False	True	False	True	True	False	False	True	True	False	False	False	False	True	False	False	False	False	True	unassigned	(0.8087954113106306, 0.5634700050056693, 0.19502642696727285)	False	False
749	120789.9	94584.83	83693.0	39233.52	84310.195	30497.0	316.10883153909464	942.5759133860929	433.9291951331319	371.58362597336213	2799.704059612579	3433.958752760835	-424.006514051302	5274.001482658134	86320.5	O21	AS-197	AS-197_O21	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
750	136887.3	96311.664	93146.0	52554.96	82522.51	41737.0	818.9720446185116	390.0201393979896	160.23327368442358	536.806543006596	1586.3356679512171	242.74981993478107	-1.4399061067860544	3525.7161248106104	86552.1	O22	AS-197	AS-197_O22	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
751	155428.2	102410.35	99464.0	50687.07	81301.77	40858.0	457.9113694631766	54.776009723646666	541.582640353474	396.05650362127074	3140.2833117667183	6217.208750693063	-667.8608655502812	5634.434430846383	86814.6	O23	AS-197	AS-197_O23	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
752	115053.3	92649.98	81383.0	37747.56	78127.34	31664.0	589.8713559706446	369.57423113480183	282.7279403913743	551.6856932794185	1249.8611014948299	177.84115756200842	81.23285797547646	2085.6122730230604	87008.5	O24	AS-197	AS-197_O24	True	False	True	False	True	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
753	138568.5	99022.18	91709.0	50667.06	86341.375	38458.0	731.1822090047386	630.1711061923843	213.5511452242481	593.0091542693581	2490.1726286903154	3796.293904734503	-310.0379123957696	5728.128949538565	87202.0	P24	AS-197	AS-197_P24	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
754	155875.5	104829.83	97448.0	48987.96	84829.97	37846.0	476.26568734656456	660.5144183414175	295.6200159936856	481.4997504577949	3302.915830591752	3191.2518419320077	-919.3489768425602	4154.291699108843	87454.5	P23	AS-197	AS-197_P23	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
755	177939.89	123873.68	94140.0	92859.45	96966.81	62760.0	310.47090945717395	965.0677879644494	569.3136772723201	938.9968180355704	4272.333280308087	5466.308630719076	55.846524905235924	7069.780368797728	87686.8	P22	AS-197	AS-197_P22	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
756	165345.3	113092.48	95816.0	41401.56	93237.09	29101.0	988.3596578091992	108.15724256424647	-93.94773460491035	579.9975513942478	2298.740420449527	237.5042042913415	136.84695005593687	8412.238446483927	87877.8	P21	AS-197	AS-197_P21	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
757	141044.39	102953.63	89783.0	59047.77	84673.65	45702.0	1645.6377531926905	339.56252306606507	112.19958697627635	539.6522034487249	1895.5113978490124	480.2389596481584	-419.4163400649812	8070.432701599051	88108.5	P20	AS-197	AS-197_P20	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
758	137002.5	97733.664	91868.0	40388.01	82870.03	31940.0	691.4227039251068	717.3847978470309	61.59347916870152	326.3184415279118	1898.4783924021906	268.6542121201498	371.5094284993339	3350.632593087007	88364.3	P19	AS-197	AS-197_P19	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
759	148059.89	102874.78	94321.0	52250.46	86102.24	39770.0	805.4159747224442	273.9498989158897	486.1790990477822	149.81919168935113	2780.6015534828803	6358.921669406546	-118.11054424434411	5056.524153685284	88602.5	P18	AS-197	AS-197_P18	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
760	145229.39	107317.26	88688.0	71820.24	93119.37	50546.0	344.91923959065406	199.71829014795452	166.46838389963352	75.2685641044365	3796.917129734964	3660.8762466183853	-361.3508899691794	4746.937045336478	88843.7	P17	AS-197	AS-197_P17	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
761	134587.8	97669.59	90308.0	54242.76	80372.0	44230.0	522.8173614267305	-162.08162196234613	419.54802576128486	227.93383794157938	2124.7316294433544	4312.435883284535	534.5667172935127	2211.9995381378353	274.1	A2	AS-198	AS-198_A2	True	False	True	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	True	True
762	108981.9	92059.31	77583.0	48486.84	80800.31	39327.0	863.3216129686213	852.5523083019905	362.9315291987024	194.83398888291072	2575.538317407911	616.6153196277777	-285.9681693122059	2300.5541076074496	514.2	A3	AS-198	AS-198_A3	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
763	125882.09	94364.414	87425.0	49855.35	79797.78	40945.0	665.4502673782771	115.83219460410885	64.89758811769798	560.8758943022968	2042.1462157399528	146.99153411541425	-289.03367909666997	5183.795506504903	722.2	A4	AS-198	AS-198_A4	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
764	141525.0	100225.66	92541.0	48446.82	88344.44	35939.0	5980.892681360895	227.25933143611422	496.9128764102777	167.41303982135378	3599.5259749280262	3343.97709735659	-462.6199798582261	5714.381749362483	1027.9	A5	AS-198	AS-198_A5	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
765	112387.5	88318.71	83396.0	36226.8	75713.87	31357.0	1025.7551065834598	903.680650572185	81.87042925370271	400.9580156158425	2356.662814097048	208.59649046423692	122.34037921769016	956.8140956371695	1283.6	A6	AS-198	AS-198_A6	True	False	True	False	True	False	True	False	True	False	True	False	False	True	False	False	False	False	False	False	MPP	(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)	False	False
766	144074.7	98529.484	95830.0	46678.98	82465.875	37096.0	650.5397205209662	726.1255915091614	425.5540938095083	406.35290691790095	2024.6893986677608	458.5303779281658	71.09933543203442	1591.9026474891552	1507.3	A7	AS-198	AS-198_A7	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
767	151479.0	100613.45	98668.0	49254.18	90034.64	35852.0	483.5540761174358	555.860470176037	393.01929580706894	792.154369268075	8055.84984928624	4119.503344820634	9.92740465788927	3883.5307406389115	1782.7	A8	AS-198	AS-198_A8	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
768	149742.0	100018.26	98117.0	55586.91	85541.21	42587.0	573.3956973561152	826.4158630204179	647.7462201998538	495.81724434868704	3134.198488741763	3884.1281753310473	-1058.8386418032428	5682.319793898575	2106.8	A9	AS-198	AS-198_A9	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
769	94933.8	90390.54	68830.0	35668.26	83708.336	27925.0	684.3433198911091	887.5024713510359	155.9588465374387	451.4284128568569	1765.520584945805	188.65164992923226	474.64700655723163	-30.616550969328117	2329.3	A10	AS-198	AS-198_A10	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	True	False
770	161125.2	103717.73	101810.0	58326.54	91477.72	41786.0	893.100164419995	579.4331820993519	172.09586616662887	138.31166802185328	3871.2645003286625	5214.407760502048	-349.4854295061077	7711.264967637462	2589.6	A11	AS-198	AS-198_A11	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
771	140369.39	95962.46	95863.0	49249.832	82713.266	39022.0	571.8684670577326	629.0344458013567	590.8877935868053	217.34122379690092	3529.9894824087237	5961.696553047997	-1034.8050617835577	4993.464107662806	2807.5	A12	AS-198	AS-198_A12	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
772	135726.3	94977.836	93653.0	40823.01	81521.625	32818.0	376.6743311660997	74.45789585688937	301.38830448564755	-32.2103196995876	2222.1226663202715	3530.20834672051	-242.09480170209423	3759.3205568104904	3039.3	A13	AS-198	AS-198_A13	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
773	119065.5	91084.016	85669.0	43787.1	75998.62	37759.0	585.273814188282	-73.70137870335202	255.2129116744355	574.3199794734855	4013.9477817550587	202.22546692908028	-212.7292254830203	1731.5178885389787	3348.2	A14	AS-198	AS-198_A14	True	False	True	False	True	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
774	124740.9	91275.73	89564.0	49473.42	76973.8	42122.0	752.5751905937202	567.681820873551	1349.1253647669982	230.57909652412877	1414.0809314971416	172.63088131402492	-312.8054811142721	5968.718621226679	3558.6	A15	AS-198	AS-198_A15	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
775	121194.9	90036.15	88216.0	35324.61	76600.94	30222.0	875.6632807708899	-337.6692040986764	369.2342975583289	311.5833859153873	1642.7776677489744	121.52007391047177	566.9119609526298	762.3393202621659	3799.9	A16	AS-198	AS-198_A16	True	False	True	True	False	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	True	True
776	163737.89	105275.45	101930.0	67163.13	85214.87	51653.0	475.61534210560035	921.5618640141516	911.0932847893956	282.2847588541331	4470.817589065609	7372.4754953707725	-459.4254170379453	4620.618552476182	4024.2	A17	AS-198	AS-198_A17	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
777	129310.195	94083.45	90074.0	46437.992	80955.5	37593.0	699.7891914553932	150.54963755877674	519.8586389804899	89.71580383010073	2027.8566202900154	3018.6801050684226	111.20704760781953	2943.9319322422925	4211.9	A18	AS-198	AS-198_A18	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
778	179867.69	117091.234	100672.0	83767.08	92519.875	59336.0	838.5921315867747	903.4376932265627	495.01924017663777	1269.1533468723176	3456.0073099045962	366.18607519230653	535.5080224665801	3882.8553400491714	4438.7	A19	AS-198	AS-198_A19	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
779	146151.0	97616.71	98120.0	51764.13	82382.13	41179.0	485.6699996165873	716.5980553691176	645.2560548599583	-56.48780423007962	331.3945498102453	5584.572235343214	226.17654787186297	4572.343158389406	4652.4	A20	AS-198	AS-198_A20	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
780	143832.6	102990.586	91525.0	56548.26	88809.87	41729.0	743.7965684247517	434.77921068185043	431.954451503561	372.2988242834097	2827.668053415528	4098.117100932511	128.2979812258202	2541.870386688982	4862.4	A21	AS-198	AS-198_A21	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
781	142146.89	96696.48	96340.0	39404.91	79966.58	32294.0	493.6792811768972	815.7104028255883	1540.9791881551996	375.59392584615625	2212.0679014314096	5641.079692253103	-738.4647483107581	5602.308273088213	5126.4	A22	AS-198	AS-198_A22	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
782	174855.6	110455.69	103746.0	62379.0	88788.1	46043.0	699.1812763920846	-82.25609114550235	531.1148004414563	274.5508021805143	4150.010605078126	5358.983368148877	359.9523443008846	4097.782597911789	5310.9	A23	AS-198	AS-198_A23	True	True	False	True	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
783	54749.7	89251.19	40202.0	12351.39	82614.9	9798.0	476.637403962524	156.9675775795665	65.85861551718347	120.70423479150188	934.5745181511902	66.20986036635472	-550.9366908258661	2853.3170926207936	5509.3	A24	AS-198	AS-198_A24	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
784	198980.1	132792.53	98201.0	104750.61	100943.07	68008.0	820.4109440380937	820.5042328111193	280.88181647657666	335.761238441271	4674.904903169974	5658.492288281352	102.81318359567001	7929.564532004212	5755.5	B24	AS-198	AS-198_B24	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
785	152830.8	103148.44	97102.0	54376.742	86786.67	41062.0	540.5789377093239	264.0134478937214	819.9958072811178	803.3317748272979	3501.7268525935024	5741.7516397985855	-170.9960657147539	5942.7001585627595	5975.9	B23	AS-198	AS-198_B23	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
786	124403.4	92531.99	88109.0	35323.74	82636.414	28014.0	677.3120451833499	-1.8388388704868817	537.9922683166967	12.441274618197582	2463.9568723886537	1238.7788077332873	-567.3543471563489	1505.084419900706	6188.6	B22	AS-198	AS-198_B22	True	False	True	False	True	True	False	True	False	False	True	False	False	False	True	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
787	156845.7	107216.29	95872.0	74726.914	92146.37	53147.0	1187.600805137673	351.33818308188927	134.71172286353186	970.1500011138294	1884.8188451396363	765.4107557440387	-29.39097001183592	5760.1197842865495	6394.1	B21	AS-198	AS-198_B21	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
788	130411.8	97412.36	87737.0	43214.64	82125.984	34485.0	530.8924369474669	324.9998798033311	546.8669958171886	-95.50344587610616	2496.111638772618	3751.2430411476507	554.7680674500773	3682.336680138599	6623.5	B20	AS-198	AS-198_B20	True	True	False	True	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
789	151587.0	101811.984	97576.0	56531.73	87539.91	42322.0	394.4567711964153	902.4735492677785	-20.194325893378164	4.829233628116782	3124.950611880088	5099.594549561503	-185.0963443302353	7928.759390460821	6834.4	B19	AS-198	AS-198_B19	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
790	125640.0	91589.0	89901.0	41886.15	82831.945	33140.0	576.5825849519692	631.6703404676564	727.427889229709	310.7880216113557	5265.067873031483	344.9514130702365	-17.4813538977063	6509.726688172446	7071.5	B18	AS-198	AS-198_B18	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
791	178301.69	108080.02	108116.0	66550.65	88311.97	49387.0	930.10252125889	643.5502652094424	1229.6043725199493	534.2040417344326	2784.562013555095	4155.422077477393	-281.55695444814154	5275.200029608829	7271.5	B17	AS-198	AS-198_B17	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
792	132156.0	95670.734	90529.0	48050.97	81071.7	38843.0	504.30449885420654	162.26934445754284	525.1987106809318	-10.438828210680413	3440.192403445893	2566.443679153051	217.7011998761579	14892.875174865261	7470.1	B16	AS-198	AS-198_B16	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
793	154911.6	110923.65	91525.0	75056.64	93702.49	52495.0	468.6689005870718	675.4169580886509	758.3752098271607	1028.0346614555613	3960.517440270207	2629.271989178991	-91.65208697256116	5701.345915009802	7675.2	B15	AS-198	AS-198_B15	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
794	165459.6	108365.164	100065.0	53464.98	89817.766	39011.0	593.4620683395972	497.0464912161066	481.3618989933454	882.0131356886811	3621.0095504865817	7175.232282726196	-119.074972115158	5479.039224161259	7880.8	B14	AS-198	AS-198_B14	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
795	117088.195	96992.84	79114.0	49123.68	81213.125	39641.0	526.5090440214211	258.4769712981063	71.0127905870043	599.3566298075809	3305.4245229505486	331.2961858887337	-161.85171844794706	4853.618450907975	8089.7	B13	AS-198	AS-198_B13	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
796	134599.5	96615.734	91301.0	53353.62	83002.97	42126.0	855.9705265205464	164.06227958936375	420.75779673433624	338.56407074847164	2376.533509889425	159.0341921882656	-507.76048851603514	6576.845036563265	8309.2	B12	AS-198	AS-198_B12	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
797	120144.59	90131.484	87359.0	48781.77	78851.664	40544.0	404.43444194526313	416.7789329493248	42.49434299273486	320.33886047925904	1826.1873456612782	125.75161785361362	-190.43164463137776	2094.636374803631	8514.6	B11	AS-198	AS-198_B11	True	False	True	False	True	False	True	False	True	False	True	False	False	True	False	False	False	False	False	False	MPP	(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)	False	False
798	138180.6	96591.12	93754.0	46852.11	85734.63	35814.0	557.601462015116	-137.8721993817192	267.2736061705757	146.94451170765697	3187.911605052744	5618.991714086382	-285.6231351470004	1660.7644419251922	8743.6	B10	AS-198	AS-198_B10	True	False	True	False	True	True	False	True	False	False	True	False	False	False	True	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
799	130477.5	94560.086	90429.0	40248.81	80944.74	32587.0	506.7531254146563	648.6115201900062	292.1034133871204	43.38294008394156	1427.488350559563	1933.9406201324496	-199.07617665170704	5256.330672654115	8930.8	B9	AS-198	AS-198_B9	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
800	144512.1	101779.055	93052.0	40944.81	82776.29	32417.0	826.5177796506733	-294.44056502570714	210.20482185157226	324.28114275899895	1716.3703558523587	46.08992033769591	675.0653009143805	4167.187685355198	9212.9	B8	AS-198	AS-198_B8	True	True	False	True	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
801	130276.8	95362.68	89530.0	43191.15	80808.93	35028.0	405.3401220547586	320.78639525533555	332.1731864451859	15.430895011309332	2379.415104951872	4705.426654045985	126.85349844789079	3879.4087831550128	9463.5	B7	AS-198	AS-198_B7	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
802	151703.1	99567.5	99852.0	65798.1	84812.945	50843.0	820.7979015263612	-535.50898153259	444.9096041947872	454.15629816717507	10097.57826258447	256.660164181374	-236.18033736285474	6717.640737162514	9689.3	B6	AS-198	AS-198_B6	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
803	170937.89	111228.34	100717.0	51316.95	88157.17	38149.0	745.8670550999746	967.6857370038822	-29.30717846837763	788.343710139894	2598.5966596559206	368.41636475156764	-684.4765328561036	6105.98246988491	9906.5	B5	AS-198	AS-198_B5	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
804	137386.8	102655.16	87709.0	46983.48	86223.01	35711.0	496.3795853760056	484.6759737808919	1.3340232015927427	241.84547325333006	2656.839440622922	3598.305405066857	-500.1303006403842	6167.367405969187	10178.6	B4	AS-198	AS-198_B4	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
805	158809.5	103826.13	100242.0	85442.7	86058.57	65067.0	651.0465135700496	423.2835043336474	96.53854540712109	670.7134655987948	2876.6657177056145	1192.8076971213882	-59.9767273310967	6256.120846282465	10378.6	B3	AS-198	AS-198_B3	True	True	False	False	True	True	False	False	True	True	False	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
