	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype	Colour
3451	88901.09	91529.555	63654.0	48722.61	83255.16	38353.0	7464.3203	648.55005	2454.6802	610.0	850.0	4054.2	-40.8	197.6	421.08002	8024.5	A24	not_seq_Mono5	not_seq_Mono5_A24	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3452	84926.695	89876.086	61927.0	25626.72	79580.78	21104.0	10931.61	656.18	3264.55	-51.0	836.0	4831.98	-99.200005	206.40001	582.9	8224.2	B24	not_seq_Mono5	not_seq_Mono5_B24	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3453	68790.6	85236.83	52891.0	21943.14	77897.5	18461.0	2023.04	428.37003	1048.5801	319.0	318.0	4965.09	1531.2001	197.6	205.32	8460.2	B23	not_seq_Mono5	not_seq_Mono5_B23	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3454	128387.695	105758.2	79559.0	46889.52	96703.64	31777.0	4625.96	37469.84	9088.42	546.0	503.0	5952.54	14281.601	1873.6	14520.3	8665.9	B22	not_seq_Mono5	not_seq_Mono5_B22	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3455	73948.5	97387.4	49763.0	62236.32	94064.25	43361.0	13326.341	1384.3	6287.12	432.0	989.0	5861.19	167.2	432.0	893.49	8893.4	B21	not_seq_Mono5	not_seq_Mono5_B21	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3456	69663.6	89054.61	51266.0	28891.83	79838.72	23716.0	4902.8203	456.71002	1206.63	526.0	454.0	3981.99	-120.8	94.4	402.81	9123.5	B20	not_seq_Mono5	not_seq_Mono5_B20	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3457	93021.3	88747.51	68692.0	36209.4	80449.516	29497.0	2031.76	620.21	3447.6702	502.0	567.0	4724.97	-22.4	225.6	250.56	9327.8	B19	not_seq_Mono5	not_seq_Mono5_B19	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3458	75673.8	89650.17	55319.0	55588.65	83013.73	43885.0	20771.041	1763.62	8062.7305	401.0	1476.0	5116.47	17.6	528.0	1043.13	9558.6	B18	not_seq_Mono5	not_seq_Mono5_B18	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3459	87004.8	92879.195	61391.0	33657.69	81753.484	26981.0	18393.75	1640.4501	6595.5903	91.0	1122.0	6892.14	55.2	340.80002	1344.15	9762.9	B17	not_seq_Mono5	not_seq_Mono5_B17	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3460	97746.3	100300.65	63867.0	36096.3	89076.6	26557.0	18059.121	34172.59	2763.1501	747.0	1369.0	10609.65	11598.4	1246.4	13075.23	9949.9	B16	not_seq_Mono5	not_seq_Mono5_B16	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3461	73223.1	87691.64	54723.0	43935.0	80850.375	35613.0	8927.101	700.87	1497.66	509.0	747.0	4334.34	172.8	-108.8	780.39	10166.0	B15	not_seq_Mono5	not_seq_Mono5_B15	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3462	84918.6	93983.375	59215.0	28728.27	81989.984	22963.0	1765.8	113.36	2187.6301	558.0	454.0	7739.52	144.8	478.4	125.28	10418.1	B14	not_seq_Mono5	not_seq_Mono5_B14	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3463	113724.0	106159.24	70206.0	42204.57	90472.28	30572.0	2322.79	39317.39	4103.85	512.0	794.0	6904.32	14532.0	1166.4	14518.561	10679.4	B13	not_seq_Mono5	not_seq_Mono5_B13	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3464	78395.4	88907.91	57787.0	26197.44	80186.6	21411.0	2196.35	82.840004	1738.55	284.0	199.0	3861.06	72.8	66.4	132.24	10912.2	B12	not_seq_Mono5	not_seq_Mono5_B12	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3465	112034.695	100857.24	72799.0	36070.2	92946.04	25433.0	3844.4302	43788.57	4169.25	827.0	803.0	9090.63	17064.8	1447.2001	17362.59	11103.7	B11	not_seq_Mono5	not_seq_Mono5_B11	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3466	81587.695	88493.125	60422.0	26893.44	79330.625	22217.0	2335.87	100.28001	2071.0	98.0	486.0	3771.45	-33.600002	341.6	183.57	11335.5	B10	not_seq_Mono5	not_seq_Mono5_B10	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3467	83789.1	90843.266	60447.0	31859.4	80373.305	25978.0	2101.52	312.83002	6233.71	83.0	341.0	5467.08	8.0	658.4	129.63	11593.9	B9	not_seq_Mono5	not_seq_Mono5_B9	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3468	72675.9	91169.7	52242.0	32022.09	79363.15	26443.0	13408.091	1516.1901	4357.8203	665.0	882.0	5036.43	140.0	285.6	964.83	11803.6	B8	not_seq_Mono5	not_seq_Mono5_B8	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3469	152316.89	112052.984	89085.0	48594.72	98781.125	32240.0	52919.5	20090.88	1950.01	1416.0	3990.0	14738.67	6762.4	390.4	8647.8	12012.2	B7	not_seq_Mono5	not_seq_Mono5_B7	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3470	70876.8	83060.31	55923.0	21965.76	75845.52	18980.0	2027.4	300.84	1605.5701	285.0	343.0	3584.4	104.8	297.6	-51.33	12199.0	B6	not_seq_Mono5	not_seq_Mono5_B6	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3471	75435.3	87533.695	56478.0	34572.93	81473.266	27810.0	6623.93	330.27002	1749.4501	504.0	703.0	5437.5	-76.8	75.200005	409.77	12406.1	B5	not_seq_Mono5	not_seq_Mono5_B5	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3472	75898.8	91323.25	54467.0	51482.25	81622.336	41336.0	4776.3804	428.37003	1011.52	225.0	501.0	4585.77	-40.0	75.200005	154.86	12643.3	B4	not_seq_Mono5	not_seq_Mono5_B4	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3473	84591.0	89520.82	61927.0	34352.82	80762.9	27876.0	2114.6	144.97	3312.51	536.0	340.0	3846.27	-32.8	369.6	119.19	12854.3	B3	not_seq_Mono5	not_seq_Mono5_B3	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3474	73124.1	90478.06	52966.0	24118.14	79715.89	19828.0	14066.45	1091.0901	1979.4401	389.0	899.0	3616.59	100.8	228.8	669.9	13096.9	C2	not_seq_Mono5	not_seq_Mono5_C2	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3475	149672.7	109706.3	89411.0	57924.6	98742.27	38445.0	13136.681	39758.84	3184.98	2045.0	1329.0	8499.9	15020.8	1225.6	15294.6	13378.0	C1	not_seq_Mono5	not_seq_Mono5_C1	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3476	80162.1	85475.64	61462.0	27831.3	75056.68	24301.0	3747.4202	579.88	4095.1301	303.0	416.0	6943.47	357.6	512.8	368.88	13586.6	B1	not_seq_Mono5	not_seq_Mono5_B1	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3477	82983.6	92942.086	58514.0	33757.74	79455.07	27844.0	17947.941	1931.4801	4575.8203	10.0	1180.0	4194.27	-40.8	265.6	1095.33	13831.0	D1	not_seq_Mono5	not_seq_Mono5_D1	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3478	137010.6	109170.04	82249.0	48040.53	87899.5	35818.0	18801.41	36403.82	2863.4302	586.0	1437.0	11139.48	14196.8	1035.2001	14197.53	14047.7	D2	not_seq_Mono5	not_seq_Mono5_D2	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3479	74448.0	85269.3	57219.0	20820.84	75920.25	17973.0	1774.52	409.84003	2868.8801	666.0	234.0	4137.72	278.4	512.0	376.71	14229.0	D3	not_seq_Mono5	not_seq_Mono5_D3	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3480	91822.5	90378.62	66583.0	30356.041	80331.664	24765.0	7310.6304	821.86005	2025.2201	488.0	777.0	4769.34	-24.800001	80.0	594.21	14446.9	D4	not_seq_Mono5	not_seq_Mono5_D4	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3481	76136.4	85764.19	58179.0	24165.99	75955.23	20851.0	5355.17	600.59	1823.5701	261.0	545.0	5505.36	0.8	20.0	434.13	14635.8	C4	not_seq_Mono5	not_seq_Mono5_C4	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3482	144919.8	111985.19	84810.0	51316.95	93978.305	35786.0	19799.852	33032.45	2993.1401	880.0	1346.0	13196.16	11352.8	1053.6	13309.26	14876.0	C5	not_seq_Mono5	not_seq_Mono5_C5	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3483	106669.8	105316.7	66378.0	33815.16	97295.96	22777.0	14279.0	47193.73	4592.17	697.0	937.0	11818.95	17848.8	1216.0	17037.21	15094.5	C6	not_seq_Mono5	not_seq_Mono5_C6	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3484	69823.8	85679.54	53408.0	45799.41	77704.98	38627.0	10211.12	839.30005	1959.8201	243.0	828.0	3637.47	157.6	-20.0	762.99	15304.2	C7	not_seq_Mono5	not_seq_Mono5_C7	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3485	92693.695	92021.13	66015.0	34978.35	82711.22	27715.0	3694.01	451.26	885.08	661.0	427.0	4912.02	161.6	90.4	379.32	15531.2	C8	not_seq_Mono5	not_seq_Mono5_C8	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3486	123803.09	105752.72	76722.0	42623.04	90684.15	30803.0	2382.74	30757.621	3518.52	830.0	433.0	6753.81	11067.2	1215.2001	11154.2705	15773.9	C9	not_seq_Mono5	not_seq_Mono5_C9	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3487	60418.797	83426.875	47462.0	31785.45	77977.51	26714.0	10596.98	1167.39	1970.7201	519.0	864.0	3786.24	171.2	48.0	1018.77	15995.4	C10	not_seq_Mono5	not_seq_Mono5_C10	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3488	92886.3	94069.06	64712.0	59673.3	87116.56	44891.0	10998.101	1039.86	6423.37	596.0	761.0	3819.3	61.600002	739.2	689.91003	16229.6	C11	not_seq_Mono5	not_seq_Mono5_C11	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3489	64286.098	83681.99	50346.0	41074.44	77503.59	34732.0	1103.0801	34.88	793.52	298.0	339.0	4358.7	210.40001	-49.600002	-8.7	16466.3	C12	not_seq_Mono5	not_seq_Mono5_C12	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3490	125094.59	104367.86	78551.0	39392.73	92227.85	27992.0	35196.1	48203.07	4434.12	1435.0	1957.0	13693.8	15771.2	1639.2001	18691.95	16668.1	C13	not_seq_Mono5	not_seq_Mono5_C13	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3491	57960.9	85629.52	44360.0	21984.9	77143.14	18677.0	5261.43	747.74005	1117.25	46.0	369.0	2723.1	121.6	59.2	389.76	16856.7	C14	not_seq_Mono5	not_seq_Mono5_C14	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3492	86524.195	91447.06	62008.0	46263.992	85542.18	35444.0	3867.32	556.99	1044.2201	455.0	254.0	3862.8	251.2	87.200005	278.4	17103.0	C15	not_seq_Mono5	not_seq_Mono5_C15	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3493	73065.6	87875.56	54491.0	66416.67	82136.95	52993.0	14389.091	1028.9601	2000.15	146.0	1041.0	6015.18	328.80002	77.6	970.05	17303.6	C16	not_seq_Mono5	not_seq_Mono5_C16	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3494	106493.4	103396.375	67499.0	36858.42	89927.914	26861.0	2972.4302	47265.67	4469.0	816.0	901.0	10746.24	16262.4	1037.6	17714.07	17515.0	C17	not_seq_Mono5	not_seq_Mono5_C17	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3495	134559.0	105118.05	83891.0	48102.3	92052.57	34246.0	29132.432	36996.78	3163.1802	1361.0	1878.0	12665.46	14288.0	1065.6	14835.24	17724.6	C18	not_seq_Mono5	not_seq_Mono5_C18	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3496	83479.5	90737.26	60294.0	27618.15	86083.09	21026.0	5580.8003	701.96	27.25	245.0	454.0	7520.2803	-28.800001	171.2	552.45	18015.0	C19	not_seq_Mono5	not_seq_Mono5_C19	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3497	80154.0	86319.49	60855.0	20663.37	80881.24	16743.0	4766.5703	426.19	950.48004	442.0	343.0	4969.44	124.8	13.6	258.39	18253.7	C20	not_seq_Mono5	not_seq_Mono5_C20	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3498	68680.8	92125.445	48858.0	32528.43	82042.15	25984.0	6197.74	677.98004	628.93	69.0	529.0	5048.61	392.0	20.0	269.7	18457.0	C21	not_seq_Mono5	not_seq_Mono5_C21	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3499	72662.4	84310.09	56482.0	39763.35	78733.79	33098.0	9724.98	1118.3401	2063.37	219.0	839.0	5063.4	204.0	68.8	620.31	18651.2	C22	not_seq_Mono5	not_seq_Mono5_C22	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3500	88430.4	90549.91	64002.0	37296.9	82351.99	29681.0	6407.02	481.78003	3709.27	465.0	705.0	5767.23	-9.6	189.6	303.63	18875.1	C23	not_seq_Mono5	not_seq_Mono5_C23	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3501	72250.195	85147.88	55609.0	51629.28	80339.45	42116.0	14645.24	1390.8401	4365.45	278.0	1008.0	4778.91	134.40001	285.6	688.17	19058.1	C24	not_seq_Mono5	not_seq_Mono5_C24	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3502	127755.9	107024.21	78231.0	47904.81	90860.12	34553.0	3203.51	36568.41	3672.2102	485.0	652.0	6410.16	13075.2	1152.0	14207.1	19280.5	D24	not_seq_Mono5	not_seq_Mono5_D24	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3503	70501.5	89467.81	51643.0	59226.12	83664.414	46393.0	13652.25	1455.15	2346.77	115.0	775.0	4426.56	316.0	383.2	742.98	19517.1	D23	not_seq_Mono5	not_seq_Mono5_D23	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3504	77051.695	85533.82	59037.0	54762.15	78100.9	45952.0	11792.71	1156.49	652.91003	746.0	1022.0	4957.2603	87.200005	48.8	806.49	19745.7	D22	not_seq_Mono5	not_seq_Mono5_D22	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3505	81124.195	86107.82	61743.0	28541.22	77190.375	24232.0	2557.1401	332.45	1772.3401	231.0	421.0	5838.57	209.6	332.80002	489.81	19961.0	D21	not_seq_Mono5	not_seq_Mono5_D21	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3506	67626.9	87626.96	50578.0	25948.621	79107.26	21497.0	2009.9601	407.66	1257.86	644.0	260.0	4562.28	361.6	248.0	392.37	20205.9	D20	not_seq_Mono5	not_seq_Mono5_D20	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3507	78107.4	89680.04	57079.0	29248.53	82196.9	23320.0	8099.79	962.47003	2983.33	560.0	696.0	4579.68	7.2000003	159.2	430.65	20391.5	D19	not_seq_Mono5	not_seq_Mono5_D19	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3508	124965.0	101676.125	80547.0	57184.23	92664.38	40443.0	3402.9802	15606.62	1218.62	12058.0	361.0	3632.25	6347.2	552.8	6495.42	20595.3	D18	not_seq_Mono5	not_seq_Mono5_D18	True	True	False	True	False	True	False	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3509	62852.4	85878.88	47964.0	24789.78	76041.33	21365.0	12780.25	983.18005	1092.18	206.0	766.0	3882.81	171.2	23.2	461.1	20844.7	D17	not_seq_Mono5	not_seq_Mono5_D17	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3510	78537.6	95345.58	53983.0	37613.582	82352.05	29933.0	4454.83	764.09	17840.031	433.0	381.0	5174.7603	484.80002	1229.6	369.75	21043.4	D16	not_seq_Mono5	not_seq_Mono5_D16	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3511	73202.4	91199.98	52603.0	63693.57	82584.27	50545.0	7621.2803	1067.11	2202.8901	670.0	701.0	4880.7	132.0	99.200005	698.61	21271.8	D15	not_seq_Mono5	not_seq_Mono5_D15	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3512	77452.195	90787.1	55910.0	38864.64	81921.875	31091.0	6767.81	737.93	1631.7301	474.0	618.0	3556.56	196.0	-24.800001	292.32	21476.3	D14	not_seq_Mono5	not_seq_Mono5_D14	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3513	71831.695	87515.79	53791.0	25686.75	79462.2	21185.0	7391.29	802.24005	2163.6501	307.0	774.0	4597.08	115.200005	180.0	711.66003	21775.2	D13	not_seq_Mono5	not_seq_Mono5_D13	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3514	134408.7	101647.97	86658.0	40021.74	89944.266	29161.0	1931.4801	20396.08	2011.05	1012.0	304.0	5924.7	7624.0	761.60004	8151.0303	21981.0	D12	not_seq_Mono5	not_seq_Mono5_D12	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3515	70390.8	86036.99	53618.0	60284.04	78887.7	50081.0	11405.761	1173.93	3312.51	220.0	1064.0	4784.13	125.6	226.40001	773.43	22163.0	D11	not_seq_Mono5	not_seq_Mono5_D11	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3516	80486.1	88831.69	59379.0	34035.27	79873.07	27926.0	6766.72	845.84	3082.52	322.0	581.0	4951.17	142.40001	450.4	152.25	22395.6	D10	not_seq_Mono5	not_seq_Mono5_D10	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3517	90703.8	87978.625	67566.0	25715.46	80658.96	20894.0	4944.24	550.45	966.83	442.0	480.0	5501.88	-113.6	-50.4	612.48	22610.6	D9	not_seq_Mono5	not_seq_Mono5_D9	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3518	79635.6	85998.63	60687.0	26458.44	78202.33	22173.0	5866.3804	682.34	4393.79	846.0	708.0	4907.67	146.40001	383.2	422.82	22814.7	D8	not_seq_Mono5	not_seq_Mono5_D8	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3519	130225.5	106036.555	80486.0	55994.94	90993.69	40329.0	41266.312	9044.82	864.37006	895.0	3108.0	12568.0205	1984.0	212.0	4047.24	23050.5	D7	not_seq_Mono5	not_seq_Mono5_D7	True	True	False	False	True	False	True	True	False	True	False	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3520	135082.8	106124.336	83419.0	43154.61	88805.24	31847.0	7600.5703	53289.01	4393.79	997.0	1301.0	12072.12	20566.4	2051.2	20733.84	23260.6	D6	not_seq_Mono5	not_seq_Mono5_D6	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3521	87212.695	90192.23	63371.0	56154.15	85189.9	43199.0	29969.55	2450.32	7707.39	353.0	1820.0	6576.33	167.2	498.4	1418.97	23490.2	D5	not_seq_Mono5	not_seq_Mono5_D5	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3522	85754.695	88078.414	63807.0	30100.26	78953.4	24985.0	14384.73	1348.3301	1318.9	509.0	1228.0	6214.41	120.0	536.0	931.77	23700.6	E5	not_seq_Mono5	not_seq_Mono5_E5	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3523	69947.1	85781.05	53439.0	37428.27	75662.4	32419.0	1216.4401	183.12001	131.89	325.0	562.0	6531.09	178.40001	62.4	207.06	23922.1	E4	not_seq_Mono5	not_seq_Mono5_E4	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3524	107026.195	104075.57	67394.0	45313.082	96680.49	30716.0	3448.76	33277.7	2732.6301	784.0	781.0	7490.7	12310.4	674.4	11706.72	24131.8	E3	not_seq_Mono5	not_seq_Mono5_E3	True	True	False	True	False	False	True	True	False	True	False	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3525	80983.8	88973.44	59651.0	36128.49	81119.52	29188.0	2153.84	240.89001	568.98004	280.0	793.0	5347.89	190.40001	-28.0	108.75	24356.1	E2	not_seq_Mono5	not_seq_Mono5_E2	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3526	89563.5	90796.55	64646.0	31738.47	80595.65	25808.0	9255.19	761.91003	1777.79	486.0	667.0	4363.05	-18.4	147.2	436.74	24566.7	E1	not_seq_Mono5	not_seq_Mono5_E1	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
3527	76209.3	89630.01	55723.0	21734.34	77496.3	18380.0	6330.72	235.44	841.48004	56.0	559.0	4021.1401	74.4	-54.4	304.5	24796.9	F1	not_seq_Mono5	not_seq_Mono5_F1	True	False	True	False	True	False	True	True	False	False	True	False	False	False	True	False	CD14neg_mono	(0.20125317221201128, 0.6907920815379025, 0.47966761189275336)
